,concept_label,precision,recall,f1,support,accuracy,balanced_accuracy,num_records,concept_label_group,relevance
27,fio2_set,0.270,0.294,0.282,34,0.294,0.294,4253623,respiratory,relevant
28,peak_inspiratory_pressure,0.250,0.081,0.122,37,0.081,0.081,4592251,respiratory,relevant
29,tidal_volume_expiratory_measured,0.000,0.000,0.000,4,0.000,0.000,1478863,respiratory,relevant
30,p01_measured,0.444,0.500,0.471,16,0.500,0.500,1958402,respiratory,relevant
31,arterial_bp_diastolic,0.091,0.300,0.140,10,0.300,0.300,4031569,hemodynamics,relevant
32,arterial_bp_mean,0.273,0.200,0.231,15,0.200,0.200,4254298,hemodynamics,relevant
33,arterial_bp_systolic,0.129,0.400,0.195,10,0.400,0.400,4032628,hemodynamics,relevant
34,heart_rate_unspecified,0.091,0.028,0.043,71,0.028,0.028,8626781,hemodynamics,relevant
35,nibp_diastolic,0.375,0.333,0.353,9,0.333,0.333,29407,hemodynamics,relevant
36,nibp_mean,0.500,0.062,0.111,16,0.062,0.062,79200,hemodynamics,relevant
37,nibp_systolic,1.000,0.100,0.182,10,0.100,0.100,38036,hemodynamics,relevant
38,fluid_in_oral,0.000,0.000,0.000,34,0.000,0.000,21047,fluid balance,relevant
39,fluid_out_urine,0.500,0.413,0.452,46,0.413,0.413,425578,fluid balance,relevant
40,fluid_out_defecation,0.750,0.086,0.154,35,0.086,0.086,37564,fluid balance,relevant
41,fluid_in_tube,0.200,0.114,0.145,35,0.114,0.114,92215,fluid balance,relevant
42,temperature_bladder,0.000,0.000,0.000,10,0.000,0.000,794871,infectiology,relevant
43,fluid_out_emesis_retention,0.375,0.086,0.140,35,0.086,0.086,96603,fluid balance,relevant
44,inspiratory_pressure_above_peep,0.483,0.219,0.301,64,0.219,0.219,3998886,respiratory,relevant
45,respiratory_rate_measured_spontaneous,0.385,0.500,0.435,10,0.500,0.500,4331935,respiratory,relevant
46,respiratory_rate_measured_ventilator,0.389,0.280,0.326,25,0.280,0.280,3737224,respiratory,relevant
47,peep_unspecified,0.000,0.000,0.000,4,0.000,0.000,803539,respiratory,relevant
48,pupil_diameter_left,1.000,0.667,0.800,3,0.667,0.667,4435,neurology,relevant
49,lung_compliance_unspecified,0.364,0.800,0.500,5,0.800,0.800,911018,respiratory,relevant
50,tidal_volume_expiratory_unspecified,0.000,0.000,0.000,1,0.000,0.000,19097,respiratory,relevant
51,inspiratory_time_perc,0.000,0.000,0.000,1,0.000,0.000,2923,respiratory,relevant
52,tidal_volume_inspiratory_unspecified,0.000,0.000,0.000,2,0.000,0.000,22013,respiratory,relevant
53,o2_flow_unspecified,0.222,0.133,0.167,30,0.133,0.133,69551,respiratory,relevant
54,plateau_pressure,1.000,0.045,0.087,22,0.045,0.045,979691,respiratory,relevant
55,saturation_o2_peripheral,0.000,0.000,0.000,64,0.000,0.000,3544411,respiratory,relevant
56,pressure_trigger,0.000,0.000,0.000,2,0.000,0.000,616,respiratory,relevant
57,hemoglobin_unspecified,0.444,0.138,0.211,29,0.138,0.138,71291,laboratory value,relevant
58,alkaline_phosphatase_unspecified,0.000,0.000,0.000,25,0.000,0.000,16014,laboratory value,relevant
59,asat_unspecified,0.000,0.000,0.000,23,0.000,0.000,16506,laboratory value,relevant
60,alat_unspecified,1.000,0.040,0.077,25,0.040,0.040,19322,laboratory value,relevant
61,albumin_unspecified,0.500,0.045,0.083,22,0.045,0.045,15410,laboratory value,relevant
62,aptt_unspecified,1.000,0.105,0.190,19,0.105,0.105,14479,laboratory value,relevant
63,po2_arterial,0.400,0.214,0.279,28,0.214,0.214,82553,laboratory value,relevant
64,bilirubin_unspecified,1.000,1.000,1.000,5,1.000,1.000,3345,laboratory value,relevant
65,calcium_unspecified,0.000,0.000,0.000,12,0.000,0.000,8611,laboratory value,relevant
66,calcium_ionised,0.000,0.000,0.000,12,0.000,0.000,43469,laboratory value,relevant
67,creatine_kinase_unspecified,0.000,0.000,0.000,18,0.000,0.000,15880,laboratory value,relevant
68,crp_unspecified,0.333,0.080,0.129,25,0.080,0.080,32176,laboratory value,relevant
69,creatinine_unspecified,0.000,0.000,0.000,19,0.000,0.000,24182,laboratory value,relevant
70,chloride_unspecified,0.200,0.125,0.154,16,0.125,0.125,40144,laboratory value,relevant
71,hematocrit_unspecified,0.375,0.136,0.200,22,0.136,0.136,40008,laboratory value,relevant
72,phosphate_unspecified,0.000,0.000,0.000,22,0.000,0.000,25221,laboratory value,relevant
73,leukocytes_unspecified,0.333,0.045,0.080,22,0.045,0.045,31921,laboratory value,relevant
74,thrombocytes_unspecified,0.667,0.182,0.286,11,0.182,0.182,18147,laboratory value,relevant
75,magnesium_unspecified,0.333,0.045,0.080,22,0.045,0.045,25309,laboratory value,relevant
76,ureum_unspecified,0.667,0.083,0.148,24,0.083,0.083,29131,laboratory value,relevant
77,prothrombin_time_sec,0.250,0.077,0.118,13,0.077,0.077,6448,laboratory value,relevant
78,gamma_gt_unspecified,0.000,0.000,0.000,25,0.000,0.000,17730,laboratory value,relevant
79,anion_gap_unspecified,0.000,0.000,0.000,6,0.000,0.000,14883,laboratory value,relevant
80,lactate_unspecified,0.167,0.182,0.174,11,0.182,0.182,34516,laboratory value,relevant
81,height_unspecified,0.000,0.000,0.000,3,0.000,0.000,378,demographics,relevant
82,glucose_measured_whole_blood,0.000,0.000,0.000,3,0.000,0.000,18981,laboratory value,relevant
83,sodium_bloodgas,0.000,0.000,0.000,7,0.000,0.000,15374,laboratory value,relevant
84,potassium_bloodgas,0.000,0.000,0.000,7,0.000,0.000,15582,laboratory value,relevant
85,calcium_ratio,0.200,0.667,0.308,3,0.667,0.667,1675,laboratory value,relevant
86,rapid_shallow_breathing_index,1.000,0.222,0.364,9,0.222,0.222,1396732,respiratory,relevant
87,med_dexmedetomidine,0.000,0.000,0.000,6,0.000,0.000,7037,medication,relevant
88,med_vancomycin,0.500,0.167,0.250,6,0.167,0.167,1803,medication,relevant
89,med_ascorbic_acid_(vit_c),0.000,0.000,0.000,1,0.000,0.000,425,medication,relevant
90,med_sodium_chloride,0.556,1.000,0.714,5,1.000,1.000,28278,medication,relevant
91,med_anidulafungin,0.000,0.000,0.000,1,0.000,0.000,153,medication,relevant
92,med_general_nutrients,0.091,0.214,0.128,14,0.214,0.214,11340,medication,relevant
93,med_acetylcysteine,0.000,0.000,0.000,1,0.000,0.000,900,medication,relevant
94,med_amiodarone,1.000,0.200,0.333,5,0.200,0.200,1323,medication,relevant
95,med_carbohydrates,0.038,0.083,0.053,12,0.083,0.083,10498,medication,relevant
96,med_electrolytes_with_carbohydrates,0.167,0.333,0.222,3,0.333,0.333,1746,medication,relevant
97,med_electrolytes,0.571,0.235,0.333,17,0.235,0.235,64177,medication,relevant
98,med_clonidine,0.000,0.000,0.000,5,0.000,0.000,6560,medication,relevant
99,med_calcium_gluconate,0.000,0.000,0.000,1,0.000,0.000,436,medication,relevant
100,med_enoximone,0.000,0.000,0.000,1,0.000,0.000,156,medication,relevant
101,med_furosemide,0.000,0.000,0.000,10,0.000,0.000,5222,medication,relevant
102,med_haloperidol,0.000,0.000,0.000,4,0.000,0.000,1414,medication,relevant
103,med_insulin_aspart,0.000,0.000,0.000,4,0.000,0.000,17615,medication,relevant
104,med_ipratropium_bromide,0.000,0.000,0.000,1,0.000,0.000,195,medication,relevant
105,med_potassium_chloride,1.000,0.250,0.400,8,0.250,0.250,5689,medication,relevant
106,med_lorazepam,0.000,0.000,0.000,2,0.000,0.000,437,medication,relevant
107,med_metoprolol,0.000,0.000,0.000,6,0.000,0.000,2617,medication,relevant
108,med_midazolam,0.333,0.222,0.267,9,0.222,0.222,19151,medication,relevant
109,med_morphine,0.000,0.000,0.000,5,0.000,0.000,4224,medication,relevant
110,med_remifentanil,1.000,0.250,0.400,4,0.250,0.250,20420,medication,relevant
111,med_rocuronium_bromide,0.000,0.000,0.000,8,0.000,0.000,7534,medication,relevant
112,med_simvastatin,0.000,0.000,0.000,1,0.000,0.000,101,medication,relevant
113,med_voriconazole,1.000,0.750,0.857,4,0.750,0.750,1054,medication,relevant
114,med_norepinephrine,0.500,0.143,0.222,7,0.143,0.143,34147,medication,relevant
115,med_propofol,0.500,0.222,0.308,9,0.222,0.222,34237,medication,relevant
116,cardiac_output_continuous_unspecified,0.000,0.000,0.000,9,0.000,0.000,79527,hemodynamics,relevant
117,peep_total,0.000,0.000,0.000,6,0.000,0.000,444684,respiratory,relevant
118,temperature_blood,0.130,0.158,0.143,19,0.158,0.158,39406,infectiology,relevant
119,stroke_volume_variation,0.000,0.000,0.000,8,0.000,0.000,77478,hemodynamics,relevant
120,intrathoracic_blood_volume_index,0.000,0.000,0.000,3,0.000,0.000,1366,hemodynamics,relevant
121,anti_xa_unspecified,0.000,0.000,0.000,3,0.000,0.000,1711,laboratory value,relevant
122,reticulocytes_unspecified,1.000,1.000,1.000,3,1.000,1.000,5137,laboratory value,relevant
123,ferritin_unspecified,0.000,0.000,0.000,14,0.000,0.000,10140,laboratory value,relevant
124,chloride_arterial,1.000,0.200,0.333,5,0.200,0.200,15134,laboratory value,relevant
125,vco2,0.154,0.182,0.167,11,0.182,0.182,2918140,respiratory,relevant
126,weight_unspecified,0.000,0.000,0.000,5,0.000,0.000,1389,demographics,relevant
127,inspiratory_time_unspecified,0.533,0.667,0.593,12,0.667,0.667,1751448,respiratory,relevant
128,central_venous_pressure,0.000,0.000,0.000,18,0.000,0.000,2045282,hemodynamics,relevant
129,pulmonary_artery_pressure_systolic,0.000,0.000,0.000,1,0.000,0.000,5020,hemodynamics,relevant
130,pulmonary_artery_pressure_mean,0.000,0.000,0.000,3,0.000,0.000,17237,hemodynamics,relevant
131,pulmonary_artery_pressure_diastolic,0.000,0.000,0.000,1,0.000,0.000,5020,hemodynamics,relevant
132,nava_edi_peak,0.000,0.000,0.000,3,0.000,0.000,49108,respiratory,relevant
133,fio2_measured,0.268,0.556,0.361,27,0.556,0.556,2340768,respiratory,relevant
134,minute_volume_expiratory,0.241,0.219,0.230,32,0.219,0.219,4006104,respiratory,relevant
135,peep_measured,0.079,0.088,0.083,34,0.088,0.088,2932364,respiratory,relevant
136,temperature_ear,0.000,0.000,0.000,16,0.000,0.000,65639,infectiology,relevant
137,temperature_peripheral,0.000,0.000,0.000,4,0.000,0.000,2275,infectiology,relevant
138,tidal_volume_inspiratory,0.000,0.000,0.000,18,0.000,0.000,2713040,respiratory,relevant
139,lung_compliance_dynamic,1.000,0.136,0.240,22,0.136,0.136,2307976,respiratory,relevant
140,tidal_volume_expiratory,0.207,0.182,0.194,33,0.182,0.182,3308527,respiratory,relevant
141,respiratory_rate_set,0.222,0.129,0.163,31,0.129,0.129,2658026,respiratory,relevant
142,peep_set,0.029,0.030,0.029,33,0.030,0.030,4799478,respiratory,relevant
143,o2_flow_swedish_nose,0.000,0.000,0.000,1,0.000,0.000,388,respiratory,relevant
144,expiratory_resistance,0.000,0.000,0.000,4,0.000,0.000,1094085,respiratory,relevant
145,inspiratory_resistance,0.000,0.000,0.000,5,0.000,0.000,1070893,respiratory,relevant
146,mean_airway_pressure,0.075,0.120,0.092,25,0.120,0.120,3777546,respiratory,relevant
147,red_blood_cell_distribution_width_unspecified,0.429,0.250,0.316,12,0.250,0.250,15055,laboratory value,relevant
148,so2_mixed_venous,0.000,0.000,0.000,1,0.000,0.000,474,laboratory value,relevant
149,so2_arterial,0.706,0.444,0.545,27,0.444,0.444,1145519,laboratory value,relevant
150,prothrombin_time_inr,0.778,0.438,0.560,16,0.438,0.438,11415,laboratory value,relevant
151,pain_score_vas,0.500,0.222,0.308,9,0.222,0.222,17870,clinical score,relevant
152,predilution_flow_cvvh,0.000,0.000,0.000,11,0.000,0.000,454633,renal replacement therapy,relevant
153,postdilution_volume_cvvh,0.000,0.000,0.000,4,0.000,0.000,477573,renal replacement therapy,relevant
154,transmembrane_pressure_cvvh,0.889,0.381,0.533,21,0.381,0.381,515762,renal replacement therapy,relevant
155,ultrafiltration_cvvh_total,0.000,0.000,0.000,4,0.000,0.000,437174,renal replacement therapy,relevant
156,postdilution_flow_cvvh,1.000,0.143,0.250,7,0.143,0.143,420558,renal replacement therapy,relevant
157,fluid_out_cvvh_dialysis,0.500,0.091,0.154,22,0.091,0.091,28815,fluid balance,relevant
158,calcium_flow_cvvh,0.000,0.000,0.000,3,0.000,0.000,490088,renal replacement therapy,relevant
159,citrate_dosage_cvvh,0.000,0.000,0.000,6,0.000,0.000,440858,renal replacement therapy,relevant
160,filter_pressure_cvvh,0.000,0.000,0.000,19,0.000,0.000,510405,renal replacement therapy,relevant
161,respiratory_rate_measured,0.167,0.071,0.100,28,0.071,0.071,3036435,respiratory,relevant
162,tidal_volume_set,0.136,0.176,0.154,17,0.176,0.176,136349,respiratory,relevant
163,nava_edi_min,0.000,0.000,0.000,3,0.000,0.000,48066,respiratory,relevant
164,crrt_filter_change,0.000,0.000,0.000,1,0.000,0.000,369002,renal replacement therapy,relevant
165,temperature_nasopharyngeal,0.000,0.000,0.000,3,0.000,0.000,12694,infectiology,relevant
166,egfr_ckd_epi,0.500,0.080,0.138,25,0.080,0.080,24080,laboratory value,relevant
167,sofa_score,0.000,0.000,0.000,12,0.000,0.000,9226,clinical score,relevant
168,inspiratory_rise_time_sec,0.118,0.200,0.148,10,0.200,0.200,1159108,respiratory,relevant
169,nava_level,0.000,0.000,0.000,2,0.000,0.000,22513,respiratory,relevant
170,d_dimer_unspecified,0.000,0.000,0.000,14,0.000,0.000,9535,laboratory value,relevant
171,base_excess_arterial,0.333,0.050,0.087,20,0.050,0.050,42402,laboratory value,relevant
172,creatinine_blood,0.000,0.000,0.000,11,0.000,0.000,12356,laboratory value,relevant
173,bilirubin_total,1.000,0.941,0.970,17,0.941,0.941,18491,laboratory value,relevant
174,erythrocytes_unspecified,0.000,0.000,0.000,16,0.000,0.000,14618,laboratory value,relevant
175,segmented_neutrophils_unspecified,0.000,0.000,0.000,4,0.000,0.000,2083,laboratory value,relevant
176,bicarbonate_actual_arterial,0.385,0.357,0.370,14,0.357,0.357,38332,laboratory value,relevant
177,lymphocytes_unspecified,0.714,0.833,0.769,12,0.833,0.833,9035,laboratory value,relevant
178,monocytes_unspecified,1.000,0.083,0.154,12,0.083,0.083,9436,laboratory value,relevant
179,fibrinogen_unspecified,0.000,0.000,0.000,9,0.000,0.000,3020,laboratory value,relevant
180,glucose_arterial,0.000,0.000,0.000,9,0.000,0.000,27685,laboratory value,relevant
181,mcv_unspecified,0.000,0.000,0.000,20,0.000,0.000,20857,laboratory value,relevant
182,protein_total_blood,0.000,0.000,0.000,4,0.000,0.000,1317,laboratory value,relevant
183,potassium_arterial,1.000,0.375,0.545,8,0.375,0.375,18135,laboratory value,relevant
184,pco2_arterial,0.312,0.200,0.244,25,0.200,0.200,81242,laboratory value,relevant
185,triglycerides_unspecified,0.000,0.000,0.000,7,0.000,0.000,6219,laboratory value,relevant
186,sodium_arterial,0.000,0.000,0.000,6,0.000,0.000,17452,laboratory value,relevant
187,mchc_unspecified,0.000,0.000,0.000,7,0.000,0.000,9532,laboratory value,relevant
188,lactate_arterial,0.000,0.000,0.000,9,0.000,0.000,34852,laboratory value,relevant
189,cardiac_index_unspecified,0.000,0.000,0.000,8,0.000,0.000,17758,hemodynamics,relevant
190,cardiac_index_continuous_unspecified,1.000,0.500,0.667,10,0.500,0.500,10052,hemodynamics,relevant
191,global_end_diastolic_volume_index,0.000,0.000,0.000,7,0.000,0.000,12402,hemodynamics,relevant
192,picco_global_ejection_fraction,0.000,0.000,0.000,3,0.000,0.000,966,hemodynamics,relevant
193,systemic_vascular_resistance,0.000,0.000,0.000,11,0.000,0.000,15325,hemodynamics,relevant
194,cardiac_output_unspecified,0.000,0.000,0.000,7,0.000,0.000,7348,hemodynamics,relevant
195,stroke_volume_index,1.000,0.143,0.250,7,0.143,0.143,89439,hemodynamics,relevant
196,systemic_vascular_resistance_index,0.111,0.125,0.118,8,0.125,0.125,71734,hemodynamics,relevant
197,o2_flow_nasal_cannula,0.250,0.100,0.143,10,0.100,0.100,3967,respiratory,relevant
198,troponin_t,0.000,0.000,0.000,6,0.000,0.000,1872,laboratory value,relevant
199,med_other_mineral_products,0.000,0.000,0.000,1,0.000,0.000,24189,medication,relevant
200,med_amlodipine,0.000,0.000,0.000,1,0.000,0.000,110,medication,relevant
201,med_dobutamine,0.000,0.000,0.000,1,0.000,0.000,558,medication,relevant
202,med_epoprostenol,0.000,0.000,0.000,1,0.000,0.000,386,medication,relevant
203,med_heparin,0.000,0.000,0.000,4,0.000,0.000,2475,medication,relevant
204,med_hydrochlorothiazide,0.000,0.000,0.000,1,0.000,0.000,553,medication,relevant
205,med_insulin_(human),0.333,0.333,0.333,3,0.333,0.333,6584,medication,relevant
206,med_milrinone,0.000,0.000,0.000,2,0.000,0.000,263,medication,relevant
207,med_nadroparin,0.667,1.000,0.800,2,1.000,1.000,3382,medication,relevant
208,med_prednisolone,0.000,0.000,0.000,4,0.000,0.000,596,medication,relevant
209,med_quetiapine,0.000,0.000,0.000,4,0.000,0.000,1077,medication,relevant
210,med_sufentanil,0.000,0.000,0.000,3,0.000,0.000,6044,medication,relevant
211,med_xylometazoline,0.000,0.000,0.000,1,0.000,0.000,163,medication,relevant
212,med_vasopressin_(argipressin),1.000,1.000,1.000,1,1.000,1.000,430,medication,relevant
213,crrt_dialysate_solution,0.000,0.000,0.000,1,0.000,0.000,216,renal replacement therapy,relevant
214,med_solvents_and_diluting_agents_incl_irrigating_solutions,0.333,1.000,0.500,1,1.000,1.000,1328,medication,relevant
215,temperature_rectal,0.500,0.071,0.125,14,0.071,0.071,168300,infectiology,relevant
216,temperature_skin,1.000,0.600,0.750,5,0.600,0.600,233563,infectiology,relevant
217,inspiratory_pressure_set,0.000,0.000,0.000,3,0.000,0.000,365098,respiratory,relevant
218,ecg_st_segment,0.000,0.000,0.000,16,0.000,0.000,6382999,hemodynamics,relevant
219,weight_measured,0.182,0.235,0.205,17,0.235,0.235,7863,demographics,relevant
220,insp_exp_ratio_set,0.083,0.111,0.095,9,0.111,0.111,74178,respiratory,relevant
221,inspiratory_time_set,0.000,0.000,0.000,5,0.000,0.000,874466,respiratory,relevant
222,inspiratory_rise_time_unspecified,0.000,0.000,0.000,3,0.000,0.000,184835,respiratory,relevant
223,minute_volume_spontaneous,0.143,0.167,0.154,6,0.167,0.167,227313,respiratory,relevant
224,thrombocytes_blood,0.333,0.056,0.095,18,0.056,0.056,17399,laboratory value,relevant
225,glucose_blood,0.000,0.000,0.000,5,0.000,0.000,3725,laboratory value,relevant
226,minute_volume_unspecified,0.000,0.000,0.000,6,0.000,0.000,809417,respiratory,relevant
227,intrinsic_peep_measured,0.000,0.000,0.000,5,0.000,0.000,457564,respiratory,relevant
228,flow_trigger_set,0.053,0.167,0.080,6,0.167,0.167,887081,respiratory,relevant
229,resistance_unspecified,0.333,0.667,0.444,6,0.667,0.667,904729,respiratory,relevant
230,fluid_in_other,0.122,0.550,0.200,20,0.550,0.550,44466,fluid balance,relevant
231,arterial_bp_unspecified,0.381,0.800,0.516,10,0.800,0.800,173661,hemodynamics,relevant
232,respiratory_rate_measured_ventilator_spontaneous,0.000,0.000,0.000,11,0.000,0.000,93706,respiratory,relevant
233,cpot_score,0.200,0.250,0.222,4,0.250,0.250,6559,clinical score,relevant
234,ews_score,0.000,0.000,0.000,8,0.000,0.000,11917,clinical score,relevant
235,nibp_unspecified,0.333,0.167,0.222,12,0.167,0.167,50043,hemodynamics,relevant
236,o2_flow_oxygen_mask,0.000,0.000,0.000,5,0.000,0.000,903,respiratory,relevant
237,max_pressure,0.000,0.000,0.000,6,0.000,0.000,57976,respiratory,relevant
238,pulse_rate,0.778,0.438,0.560,16,0.438,0.438,297321,hemodynamics,relevant
239,respiratory_rate_measured_ecg,0.000,0.000,0.000,4,0.000,0.000,32793,respiratory,relevant
240,sofa_cardiovascular,1.000,0.143,0.250,7,0.143,0.143,5018,sofa score,relevant
241,sofa_renal,0.833,0.833,0.833,6,0.833,0.833,5615,sofa score,relevant
242,sofa_respiratory,1.000,0.167,0.286,6,0.167,0.167,5333,sofa score,relevant
243,temperature_unspecified,0.218,0.414,0.286,29,0.414,0.414,983408,infectiology,relevant
244,pain_score_nrs,0.071,0.111,0.087,9,0.111,0.111,6869,clinical score,relevant
245,pain_score_unspecified,0.000,0.000,0.000,14,0.000,0.000,20667,clinical score,relevant
246,chloride_bloodgas,0.000,0.000,0.000,3,0.000,0.000,4960,laboratory value,relevant
247,glucose_bloodgas,0.000,0.000,0.000,2,0.000,0.000,5594,laboratory value,relevant
248,ph_unspecified,0.615,1.000,0.762,8,1.000,1.000,20499,laboratory value,relevant
249,calcium_corrected,0.000,0.000,0.000,5,0.000,0.000,3394,laboratory value,relevant
250,hemoglobin_bloodgas,1.000,0.250,0.400,4,0.250,0.250,5742,laboratory value,relevant
251,mch_unspecified,0.000,0.000,0.000,11,0.000,0.000,12506,laboratory value,relevant
252,egfr_mdrd,0.000,0.000,0.000,9,0.000,0.000,7623,laboratory value,relevant
253,fluid_out_drain,0.000,0.000,0.000,19,0.000,0.000,12730,fluid balance,relevant
254,fluid_out_other,0.000,0.000,0.000,7,0.000,0.000,2016,fluid balance,relevant
255,apacheiv_predicted_mortality,0.000,0.000,0.000,4,0.000,0.000,612,clinical score,relevant
256,aps,0.000,0.000,0.000,4,0.000,0.000,612,clinical score,relevant
257,bmi,0.310,0.529,0.391,17,0.529,0.529,14085,demographics,relevant
258,dos_evening,0.000,0.000,0.000,1,0.000,0.000,163,clinical score,relevant
259,dos_day,0.000,0.000,0.000,2,0.000,0.000,304,clinical score,relevant
260,pressure_drop_cvvh,0.588,0.833,0.690,12,0.833,0.833,46073,renal replacement therapy,relevant
261,heparin_speed_cvvh,1.000,0.500,0.667,2,0.500,0.500,6821,renal replacement therapy,relevant
262,height_measured,0.167,0.062,0.091,16,0.062,0.062,7534,demographics,relevant
263,o2_flow_non_rebreathing_mask,1.000,0.500,0.667,2,0.500,0.500,448,respiratory,relevant
264,ecg_qtc_time,0.400,0.286,0.333,7,0.286,0.286,99143,hemodynamics,relevant
265,vent_mode,0.083,0.333,0.133,6,0.333,0.333,115112,respiratory,relevant
266,substitution_flow_cvvh,0.125,0.333,0.182,3,0.333,0.333,720,renal replacement therapy,relevant
267,bipap_high_time,0.500,1.000,0.667,1,1.000,1.000,84686,respiratory,relevant
268,tidal_volume_per_kg,1.000,0.143,0.250,7,0.143,0.143,1033065,respiratory,relevant
269,neutrophils_unspecified,0.000,0.000,0.000,7,0.000,0.000,5955,laboratory value,relevant
270,eosinophils_unspecified,0.000,0.000,0.000,11,0.000,0.000,6857,laboratory value,relevant
271,basophils_unspecified,0.000,0.000,0.000,9,0.000,0.000,6423,laboratory value,relevant
272,bilirubin_direct,1.000,0.500,0.667,6,0.500,0.500,1335,laboratory value,relevant
273,cholesterol_unspecified,0.000,0.000,0.000,1,0.000,0.000,2405,laboratory value,relevant
274,lipase_unspecified,0.000,0.000,0.000,7,0.000,0.000,2752,laboratory value,relevant
275,urine_specific_gravity,0.000,0.000,0.000,1,0.000,0.000,103,laboratory value,relevant
276,creatine_kinase_mb_activity,0.000,0.000,0.000,1,0.000,0.000,400,laboratory value,relevant
277,ph_blood,0.000,0.000,0.000,1,0.000,0.000,11040,laboratory value,relevant
278,bicarbonate_standard_unspecified,0.000,0.000,0.000,2,0.000,0.000,14468,laboratory value,relevant
279,carboxyhemoglobin_unspecified,0.000,0.000,0.000,1,0.000,0.000,10174,laboratory value,relevant
280,methemoglobin_unspecified,0.000,0.000,0.000,2,0.000,0.000,13756,laboratory value,relevant
281,fluid_in_flush,0.111,0.200,0.143,5,0.200,0.200,4950,fluid balance,relevant
282,fluid_in_iv_infusion_and_medications,0.276,0.256,0.266,82,0.256,0.256,247212,fluid balance,relevant
283,cardiac_input_continuous_unspecified,0.000,0.000,0.000,5,0.000,0.000,7167,hemodynamics,relevant
284,driving_pressure,1.000,0.167,0.286,6,0.167,0.167,216905,respiratory,relevant
285,intrinsic_peep_total,0.000,0.000,0.000,1,0.000,0.000,1538,respiratory,relevant
286,vent_mechanics_mechanical_power,0.000,0.000,0.000,1,0.000,0.000,2306,respiratory,relevant
287,temperature_oesophageal,0.000,0.000,0.000,3,0.000,0.000,233656,infectiology,relevant
288,temperature_peripheral_left_leg,1.000,1.000,1.000,1,1.000,1.000,3029,infectiology,relevant
289,calcium_ionised_post_filter_cvvh,0.000,0.000,0.000,3,0.000,0.000,1003,renal replacement therapy,relevant
290,leukocytes_urine,0.000,0.000,0.000,1,0.000,0.000,102,laboratory value,relevant
291,eosinophils_perc_unspecified,0.133,0.667,0.222,3,0.667,0.667,3714,laboratory value,relevant
292,anion_gap_arterial,0.000,0.000,0.000,4,0.000,0.000,14076,laboratory value,relevant
293,calcium_ionised_arterial,0.000,0.000,0.000,8,0.000,0.000,7903,laboratory value,relevant
294,troponin_t_hs,0.000,0.000,0.000,4,0.000,0.000,820,laboratory value,relevant
