,concept_label,precision,recall,f1,support,accuracy,balanced_accuracy,num_records,concept_label_group,relevance
44,inspiratory_pressure_above_peep,0.952,0.625,0.755,64,0.625,0.625,3998886,respiratory,relevant
45,respiratory_rate_measured_spontaneous,0.273,0.300,0.286,10,0.300,0.300,4331935,respiratory,relevant
46,respiratory_rate_measured_ventilator,1.000,0.346,0.514,26,0.346,0.346,3792737,respiratory,relevant
47,peep_unspecified,0.000,0.000,0.000,4,0.000,0.000,803539,respiratory,relevant
48,pupil_diameter_left,0.000,0.000,0.000,3,0.000,0.000,4435,neurology,relevant
49,lung_compliance_unspecified,0.000,0.000,0.000,5,0.000,0.000,911018,respiratory,relevant
50,tidal_volume_expiratory_unspecified,0.000,0.000,0.000,1,0.000,0.000,19097,respiratory,relevant
51,inspiratory_time_perc,0.000,0.000,0.000,1,0.000,0.000,2923,respiratory,relevant
52,tidal_volume_inspiratory_unspecified,0.000,0.000,0.000,2,0.000,0.000,22013,respiratory,relevant
53,o2_flow_unspecified,1.000,0.433,0.605,30,0.433,0.433,69551,respiratory,relevant
54,plateau_pressure,0.875,0.636,0.737,22,0.636,0.636,979691,respiratory,relevant
55,saturation_o2_peripheral,0.629,0.924,0.748,66,0.924,0.924,3545926,respiratory,relevant
56,pressure_trigger,0.000,0.000,0.000,2,0.000,0.000,616,respiratory,relevant
57,hemoglobin_unspecified,0.885,0.793,0.836,29,0.793,0.793,71291,laboratory value,relevant
58,alkaline_phosphatase_unspecified,1.000,0.320,0.485,25,0.320,0.320,16014,laboratory value,relevant
59,asat_unspecified,0.920,1.000,0.958,23,1.000,1.000,16506,laboratory value,relevant
60,alat_unspecified,1.000,0.920,0.958,25,0.920,0.920,19322,laboratory value,relevant
61,albumin_unspecified,0.870,0.909,0.889,22,0.909,0.909,15410,laboratory value,relevant
62,aptt_unspecified,1.000,0.895,0.944,19,0.895,0.895,14479,laboratory value,relevant
63,po2_arterial,0.647,0.393,0.489,28,0.393,0.393,82553,laboratory value,relevant
64,bilirubin_unspecified,0.000,0.000,0.000,5,0.000,0.000,3345,laboratory value,relevant
65,calcium_unspecified,0.387,1.000,0.558,12,1.000,1.000,8611,laboratory value,relevant
66,calcium_ionised,0.667,0.167,0.267,12,0.167,0.167,43469,laboratory value,relevant
67,creatine_kinase_unspecified,1.000,0.889,0.941,18,0.889,0.889,15880,laboratory value,relevant
68,crp_unspecified,1.000,0.720,0.837,25,0.720,0.720,32176,laboratory value,relevant
69,creatinine_unspecified,0.696,0.842,0.762,19,0.842,0.842,24182,laboratory value,relevant
70,chloride_unspecified,0.684,0.812,0.743,16,0.812,0.812,40144,laboratory value,relevant
71,hematocrit_unspecified,0.900,0.818,0.857,22,0.818,0.818,40008,laboratory value,relevant
72,phosphate_unspecified,0.815,1.000,0.898,22,1.000,1.000,25221,laboratory value,relevant
73,leukocytes_unspecified,0.800,0.364,0.500,22,0.364,0.364,31921,laboratory value,relevant
74,thrombocytes_unspecified,0.450,0.818,0.581,11,0.818,0.818,18147,laboratory value,relevant
75,magnesium_unspecified,0.913,0.955,0.933,22,0.955,0.955,25309,laboratory value,relevant
76,ureum_unspecified,0.815,0.917,0.863,24,0.917,0.917,29131,laboratory value,relevant
77,prothrombin_time_sec,0.333,0.462,0.387,13,0.462,0.462,6448,laboratory value,relevant
78,gamma_gt_unspecified,1.000,0.640,0.780,25,0.640,0.640,17730,laboratory value,relevant
79,anion_gap_unspecified,0.600,0.500,0.545,6,0.500,0.500,14883,laboratory value,relevant
80,lactate_unspecified,0.692,0.818,0.750,11,0.818,0.818,34516,laboratory value,relevant
81,height_unspecified,0.000,0.000,0.000,3,0.000,0.000,378,demographics,relevant
82,glucose_measured_whole_blood,0.000,0.000,0.000,3,0.000,0.000,18981,laboratory value,relevant
83,sodium_bloodgas,0.500,0.143,0.222,7,0.143,0.143,15374,laboratory value,relevant
84,potassium_bloodgas,0.000,0.000,0.000,7,0.000,0.000,15582,laboratory value,relevant
85,calcium_ratio,0.000,0.000,0.000,3,0.000,0.000,1675,laboratory value,relevant
86,rapid_shallow_breathing_index,1.000,0.222,0.364,9,0.222,0.222,1396732,respiratory,relevant
87,med_dexmedetomidine,0.750,1.000,0.857,6,1.000,1.000,7037,medication,relevant
88,med_vancomycin,1.000,0.333,0.500,6,0.333,0.333,1803,medication,relevant
89,med_ascorbic_acid_(vit_c),1.000,1.000,1.000,1,1.000,1.000,425,medication,relevant
90,med_sodium_chloride,0.000,0.000,0.000,5,0.000,0.000,28278,medication,relevant
91,med_anidulafungin,1.000,1.000,1.000,1,1.000,1.000,153,medication,relevant
92,med_general_nutrients,0.524,0.786,0.629,14,0.786,0.786,11340,medication,relevant
93,med_acetylcysteine,1.000,1.000,1.000,1,1.000,1.000,900,medication,relevant
94,med_amiodarone,0.667,0.800,0.727,5,0.800,0.800,1323,medication,relevant
95,med_carbohydrates,0.900,0.750,0.818,12,0.750,0.750,10498,medication,relevant
96,med_electrolytes_with_carbohydrates,1.000,0.667,0.800,3,0.667,0.667,1746,medication,relevant
97,med_electrolytes,0.722,0.765,0.743,17,0.765,0.765,64177,medication,relevant
98,med_clonidine,1.000,1.000,1.000,5,1.000,1.000,6560,medication,relevant
99,med_calcium_gluconate,1.000,1.000,1.000,1,1.000,1.000,436,medication,relevant
100,med_enoximone,1.000,1.000,1.000,1,1.000,1.000,156,medication,relevant
101,med_furosemide,0.833,1.000,0.909,10,1.000,1.000,5222,medication,relevant
102,med_haloperidol,1.000,1.000,1.000,4,1.000,1.000,1414,medication,relevant
103,med_insulin_aspart,1.000,1.000,1.000,5,1.000,1.000,17762,medication,relevant
104,med_ipratropium_bromide,1.000,1.000,1.000,1,1.000,1.000,195,medication,relevant
105,med_potassium_chloride,0.857,0.750,0.800,8,0.750,0.750,5689,medication,relevant
106,med_lorazepam,1.000,1.000,1.000,2,1.000,1.000,437,medication,relevant
107,med_metoprolol,1.000,1.000,1.000,6,1.000,1.000,2617,medication,relevant
108,med_midazolam,1.000,0.778,0.875,9,0.778,0.778,19151,medication,relevant
109,med_morphine,0.833,1.000,0.909,5,1.000,1.000,4224,medication,relevant
110,med_remifentanil,0.750,0.750,0.750,4,0.750,0.750,20420,medication,relevant
111,med_rocuronium_bromide,0.889,1.000,0.941,8,1.000,1.000,7534,medication,relevant
112,med_simvastatin,1.000,1.000,1.000,1,1.000,1.000,101,medication,relevant
113,med_voriconazole,1.000,0.250,0.400,4,0.250,0.250,1054,medication,relevant
114,med_norepinephrine,0.857,0.857,0.857,7,0.857,0.857,34147,medication,relevant
115,med_propofol,0.700,0.778,0.737,9,0.778,0.778,34237,medication,relevant
116,cardiac_output_continuous_unspecified,1.000,1.000,1.000,9,1.000,1.000,79527,hemodynamics,relevant
117,peep_total,0.667,0.667,0.667,6,0.667,0.667,444684,respiratory,relevant
118,temperature_blood,0.833,0.263,0.400,19,0.263,0.263,39406,infectiology,relevant
119,stroke_volume_variation,1.000,0.750,0.857,8,0.750,0.750,77478,hemodynamics,relevant
120,intrathoracic_blood_volume_index,0.000,0.000,0.000,3,0.000,0.000,1366,hemodynamics,relevant
121,anti_xa_unspecified,0.667,0.667,0.667,3,0.667,0.667,1711,laboratory value,relevant
122,reticulocytes_unspecified,0.000,0.000,0.000,3,0.000,0.000,5137,laboratory value,relevant
123,ferritin_unspecified,0.933,1.000,0.966,14,1.000,1.000,10140,laboratory value,relevant
124,chloride_arterial,1.000,0.200,0.333,5,0.200,0.200,15134,laboratory value,relevant
125,vco2,0.818,0.818,0.818,11,0.818,0.818,2918140,respiratory,relevant
126,weight_unspecified,0.000,0.000,0.000,5,0.000,0.000,1389,demographics,relevant
127,inspiratory_time_unspecified,0.000,0.000,0.000,13,0.000,0.000,1764727,respiratory,relevant
128,central_venous_pressure,0.818,1.000,0.900,18,1.000,1.000,2045282,hemodynamics,relevant
129,pulmonary_artery_pressure_systolic,0.000,0.000,0.000,1,0.000,0.000,5020,hemodynamics,relevant
130,pulmonary_artery_pressure_mean,0.000,0.000,0.000,3,0.000,0.000,17237,hemodynamics,relevant
131,pulmonary_artery_pressure_diastolic,0.000,0.000,0.000,1,0.000,0.000,5020,hemodynamics,relevant
132,nava_edi_peak,1.000,0.333,0.500,3,0.333,0.333,49108,respiratory,relevant
133,fio2_measured,0.333,0.111,0.167,27,0.111,0.111,2340768,respiratory,relevant
134,minute_volume_expiratory,0.714,0.455,0.556,33,0.455,0.455,4015986,respiratory,relevant
135,peep_measured,0.848,0.824,0.836,34,0.824,0.824,2932364,respiratory,relevant
136,temperature_ear,1.000,0.938,0.968,16,0.938,0.938,65639,infectiology,relevant
137,temperature_peripheral,0.000,0.000,0.000,4,0.000,0.000,2275,infectiology,relevant
138,tidal_volume_inspiratory,0.688,0.579,0.629,19,0.579,0.579,2724408,respiratory,relevant
139,lung_compliance_dynamic,0.667,0.818,0.735,22,0.818,0.818,2307976,respiratory,relevant
140,tidal_volume_expiratory,0.690,0.588,0.635,34,0.588,0.588,3317312,respiratory,relevant
141,respiratory_rate_set,0.615,0.258,0.364,31,0.258,0.258,2658026,respiratory,relevant
142,peep_set,0.920,0.697,0.793,33,0.697,0.697,4799478,respiratory,relevant
143,o2_flow_swedish_nose,1.000,1.000,1.000,1,1.000,1.000,388,respiratory,relevant
144,expiratory_resistance,0.000,0.000,0.000,4,0.000,0.000,1094085,respiratory,relevant
145,inspiratory_resistance,0.000,0.000,0.000,5,0.000,0.000,1070893,respiratory,relevant
146,mean_airway_pressure,1.000,0.760,0.864,25,0.760,0.760,3777546,respiratory,relevant
147,red_blood_cell_distribution_width_unspecified,1.000,0.750,0.857,12,0.750,0.750,15055,laboratory value,relevant
148,so2_mixed_venous,0.000,0.000,0.000,1,0.000,0.000,474,laboratory value,relevant
149,so2_arterial,0.000,0.000,0.000,27,0.000,0.000,1145519,laboratory value,relevant
150,prothrombin_time_inr,0.800,0.250,0.381,16,0.250,0.250,11415,laboratory value,relevant
151,pain_score_vas,1.000,0.556,0.714,9,0.556,0.556,17870,clinical score,relevant
152,predilution_flow_cvvh,0.000,0.000,0.000,11,0.000,0.000,454633,renal replacement therapy,relevant
153,postdilution_volume_cvvh,0.000,0.000,0.000,4,0.000,0.000,477573,renal replacement therapy,relevant
154,transmembrane_pressure_cvvh,1.000,0.571,0.727,21,0.571,0.571,515762,renal replacement therapy,relevant
155,ultrafiltration_cvvh_total,0.167,0.250,0.200,4,0.250,0.250,437174,renal replacement therapy,relevant
156,postdilution_flow_cvvh,0.333,0.286,0.308,7,0.286,0.286,420558,renal replacement therapy,relevant
157,fluid_out_cvvh_dialysis,1.000,0.318,0.483,22,0.318,0.318,28815,fluid balance,relevant
158,calcium_flow_cvvh,0.000,0.000,0.000,3,0.000,0.000,490088,renal replacement therapy,relevant
159,citrate_dosage_cvvh,1.000,0.667,0.800,6,0.667,0.667,440858,renal replacement therapy,relevant
160,filter_pressure_cvvh,1.000,0.789,0.882,19,0.789,0.789,510405,renal replacement therapy,relevant
161,respiratory_rate_measured,0.619,0.464,0.531,28,0.464,0.464,3036435,respiratory,relevant
162,tidal_volume_set,0.909,0.588,0.714,17,0.588,0.588,136349,respiratory,relevant
163,nava_edi_min,0.667,0.667,0.667,3,0.667,0.667,48066,respiratory,relevant
164,crrt_filter_change,0.000,0.000,0.000,1,0.000,0.000,369002,renal replacement therapy,relevant
165,temperature_nasopharyngeal,0.000,0.000,0.000,3,0.000,0.000,12694,infectiology,relevant
166,egfr_ckd_epi,1.000,0.880,0.936,25,0.880,0.880,24080,laboratory value,relevant
167,sofa_score,1.000,0.833,0.909,12,0.833,0.833,9226,clinical score,relevant
168,inspiratory_rise_time_sec,0.500,0.500,0.500,10,0.500,0.500,1159108,respiratory,relevant
169,nava_level,1.000,1.000,1.000,2,1.000,1.000,22513,respiratory,relevant
170,d_dimer_unspecified,1.000,0.286,0.444,14,0.286,0.286,9535,laboratory value,relevant
171,base_excess_arterial,1.000,0.250,0.400,20,0.250,0.250,42402,laboratory value,relevant
172,creatinine_blood,0.000,0.000,0.000,11,0.000,0.000,12356,laboratory value,relevant
173,bilirubin_total,0.000,0.000,0.000,17,0.000,0.000,18491,laboratory value,relevant
174,erythrocytes_unspecified,0.929,0.812,0.867,16,0.812,0.812,14618,laboratory value,relevant
175,segmented_neutrophils_unspecified,0.000,0.000,0.000,4,0.000,0.000,2083,laboratory value,relevant
176,bicarbonate_actual_arterial,0.667,0.286,0.400,14,0.286,0.286,38332,laboratory value,relevant
177,lymphocytes_unspecified,0.000,0.000,0.000,12,0.000,0.000,9035,laboratory value,relevant
178,monocytes_unspecified,0.692,0.750,0.720,12,0.750,0.750,9436,laboratory value,relevant
179,fibrinogen_unspecified,1.000,1.000,1.000,9,1.000,1.000,3020,laboratory value,relevant
180,glucose_arterial,1.000,0.333,0.500,9,0.333,0.333,27685,laboratory value,relevant
181,mcv_unspecified,0.760,0.950,0.844,20,0.950,0.950,20857,laboratory value,relevant
182,protein_total_blood,0.444,1.000,0.615,4,1.000,1.000,1317,laboratory value,relevant
183,potassium_arterial,0.000,0.000,0.000,8,0.000,0.000,18135,laboratory value,relevant
184,pco2_arterial,0.800,0.160,0.267,25,0.160,0.160,81242,laboratory value,relevant
185,triglycerides_unspecified,1.000,1.000,1.000,7,1.000,1.000,6219,laboratory value,relevant
186,sodium_arterial,1.000,0.333,0.500,6,0.333,0.333,17452,laboratory value,relevant
187,mchc_unspecified,1.000,0.857,0.923,7,0.857,0.857,9532,laboratory value,relevant
188,lactate_arterial,1.000,0.333,0.500,9,0.333,0.333,34852,laboratory value,relevant
189,cardiac_index_unspecified,0.889,1.000,0.941,8,1.000,1.000,17758,hemodynamics,relevant
190,cardiac_index_continuous_unspecified,0.833,0.500,0.625,10,0.500,0.500,10052,hemodynamics,relevant
191,global_end_diastolic_volume_index,1.000,0.286,0.444,7,0.286,0.286,12402,hemodynamics,relevant
192,picco_global_ejection_fraction,0.333,0.667,0.444,3,0.667,0.667,966,hemodynamics,relevant
193,systemic_vascular_resistance,0.889,0.727,0.800,11,0.727,0.727,15325,hemodynamics,relevant
194,cardiac_output_unspecified,0.667,0.286,0.400,7,0.286,0.286,7348,hemodynamics,relevant
195,stroke_volume_index,1.000,0.429,0.600,7,0.429,0.429,89439,hemodynamics,relevant
196,systemic_vascular_resistance_index,1.000,0.625,0.769,8,0.625,0.625,71734,hemodynamics,relevant
197,o2_flow_nasal_cannula,1.000,0.700,0.824,10,0.700,0.700,3967,respiratory,relevant
198,troponin_t,1.000,1.000,1.000,6,1.000,1.000,1872,laboratory value,relevant
199,med_other_mineral_products,0.000,0.000,0.000,1,0.000,0.000,24189,medication,relevant
200,med_amlodipine,1.000,1.000,1.000,1,1.000,1.000,110,medication,relevant
201,med_dobutamine,1.000,1.000,1.000,1,1.000,1.000,558,medication,relevant
202,med_epoprostenol,0.000,0.000,0.000,1,0.000,0.000,386,medication,relevant
203,med_heparin,0.571,1.000,0.727,4,1.000,1.000,2475,medication,relevant
204,med_hydrochlorothiazide,1.000,1.000,1.000,1,1.000,1.000,553,medication,relevant
205,med_insulin_(human),1.000,0.333,0.500,3,0.333,0.333,6584,medication,relevant
206,med_milrinone,1.000,1.000,1.000,2,1.000,1.000,263,medication,relevant
207,med_nadroparin,0.000,0.000,0.000,2,0.000,0.000,3382,medication,relevant
208,med_prednisolone,1.000,1.000,1.000,4,1.000,1.000,596,medication,relevant
209,med_quetiapine,1.000,1.000,1.000,4,1.000,1.000,1077,medication,relevant
210,med_sufentanil,0.750,1.000,0.857,3,1.000,1.000,6044,medication,relevant
211,med_xylometazoline,1.000,1.000,1.000,1,1.000,1.000,163,medication,relevant
212,med_vasopressin_(argipressin),0.000,0.000,0.000,1,0.000,0.000,430,medication,relevant
213,crrt_dialysate_solution,0.000,0.000,0.000,1,0.000,0.000,216,renal replacement therapy,relevant
214,med_solvents_and_diluting_agents_incl_irrigating_solutions,0.000,0.000,0.000,1,0.000,0.000,1328,medication,relevant
215,temperature_rectal,1.000,0.857,0.923,14,0.857,0.857,168300,infectiology,relevant
216,temperature_skin,1.000,0.200,0.333,5,0.200,0.200,233563,infectiology,relevant
217,inspiratory_pressure_set,0.000,0.000,0.000,3,0.000,0.000,365098,respiratory,relevant
218,ecg_st_segment,0.000,0.000,0.000,16,0.000,0.000,6382999,hemodynamics,relevant
219,weight_measured,0.611,0.647,0.629,17,0.647,0.647,7863,demographics,relevant
220,insp_exp_ratio_set,0.875,0.778,0.824,9,0.778,0.778,74178,respiratory,relevant
221,inspiratory_time_set,0.200,0.200,0.200,5,0.200,0.200,874466,respiratory,relevant
222,inspiratory_rise_time_unspecified,0.000,0.000,0.000,3,0.000,0.000,184835,respiratory,relevant
223,minute_volume_spontaneous,1.000,0.167,0.286,6,0.167,0.167,227313,respiratory,relevant
224,thrombocytes_blood,0.000,0.000,0.000,18,0.000,0.000,17399,laboratory value,relevant
225,glucose_blood,0.000,0.000,0.000,5,0.000,0.000,3725,laboratory value,relevant
226,minute_volume_unspecified,0.000,0.000,0.000,6,0.000,0.000,809417,respiratory,relevant
227,intrinsic_peep_measured,1.000,0.200,0.333,5,0.200,0.200,457564,respiratory,relevant
228,flow_trigger_set,0.400,0.333,0.364,6,0.333,0.333,887081,respiratory,relevant
229,resistance_unspecified,1.000,0.167,0.286,6,0.167,0.167,904729,respiratory,relevant
230,fluid_in_other,0.000,0.000,0.000,20,0.000,0.000,44466,fluid balance,relevant
231,arterial_bp_unspecified,0.000,0.000,0.000,10,0.000,0.000,173661,hemodynamics,relevant
232,respiratory_rate_measured_ventilator_spontaneous,1.000,0.636,0.778,11,0.636,0.636,93706,respiratory,relevant
233,cpot_score,1.000,0.750,0.857,4,0.750,0.750,6559,clinical score,relevant
234,ews_score,0.800,0.889,0.842,9,0.889,0.889,13696,clinical score,relevant
235,nibp_unspecified,1.000,0.833,0.909,12,0.833,0.833,50043,hemodynamics,relevant
236,o2_flow_oxygen_mask,1.000,1.000,1.000,5,1.000,1.000,903,respiratory,relevant
237,max_pressure,0.667,1.000,0.800,6,1.000,1.000,57976,respiratory,relevant
238,pulse_rate,0.818,0.562,0.667,16,0.562,0.562,297321,hemodynamics,relevant
239,respiratory_rate_measured_ecg,0.000,0.000,0.000,4,0.000,0.000,32793,respiratory,relevant
240,sofa_cardiovascular,0.857,0.857,0.857,7,0.857,0.857,5018,sofa score,relevant
241,sofa_renal,0.500,0.167,0.250,6,0.167,0.167,5615,sofa score,relevant
242,sofa_respiratory,0.833,0.833,0.833,6,0.833,0.833,5333,sofa score,relevant
243,temperature_unspecified,0.531,0.586,0.557,29,0.586,0.586,983408,infectiology,relevant
244,pain_score_nrs,0.615,0.889,0.727,9,0.889,0.889,6869,clinical score,relevant
245,pain_score_unspecified,1.000,1.000,1.000,14,1.000,1.000,20667,clinical score,relevant
246,chloride_bloodgas,0.333,0.667,0.444,3,0.667,0.667,4960,laboratory value,relevant
247,glucose_bloodgas,1.000,1.000,1.000,2,1.000,1.000,5594,laboratory value,relevant
248,ph_unspecified,0.000,0.000,0.000,8,0.000,0.000,20499,laboratory value,relevant
249,calcium_corrected,1.000,1.000,1.000,5,1.000,1.000,3394,laboratory value,relevant
250,hemoglobin_bloodgas,1.000,0.250,0.400,4,0.250,0.250,5742,laboratory value,relevant
251,mch_unspecified,1.000,0.909,0.952,11,0.909,0.909,12506,laboratory value,relevant
252,egfr_mdrd,0.000,0.000,0.000,9,0.000,0.000,7623,laboratory value,relevant
253,fluid_out_drain,0.600,0.750,0.667,20,0.750,0.750,12989,fluid balance,relevant
254,fluid_out_other,0.250,0.143,0.182,7,0.143,0.143,2016,fluid balance,relevant
255,apacheiv_predicted_mortality,1.000,1.000,1.000,4,1.000,1.000,612,clinical score,relevant
256,aps,1.000,0.750,0.857,4,0.750,0.750,612,clinical score,relevant
257,bmi,1.000,0.471,0.640,17,0.471,0.471,14085,demographics,relevant
258,dos_evening,1.000,1.000,1.000,1,1.000,1.000,163,clinical score,relevant
259,dos_day,1.000,1.000,1.000,2,1.000,1.000,304,clinical score,relevant
260,pressure_drop_cvvh,1.000,0.167,0.286,12,0.167,0.167,46073,renal replacement therapy,relevant
261,heparin_speed_cvvh,0.000,0.000,0.000,2,0.000,0.000,6821,renal replacement therapy,relevant
262,height_measured,0.789,0.938,0.857,16,0.938,0.938,7534,demographics,relevant
263,o2_flow_non_rebreathing_mask,1.000,0.500,0.667,2,0.500,0.500,448,respiratory,relevant
264,ecg_qtc_time,0.833,0.714,0.769,7,0.714,0.714,99143,hemodynamics,relevant
265,vent_mode,0.222,0.333,0.267,6,0.333,0.333,115112,respiratory,relevant
266,substitution_flow_cvvh,0.000,0.000,0.000,3,0.000,0.000,720,renal replacement therapy,relevant
267,bipap_high_time,0.000,0.000,0.000,1,0.000,0.000,84686,respiratory,relevant
268,tidal_volume_per_kg,1.000,0.429,0.600,7,0.429,0.429,1033065,respiratory,relevant
269,neutrophils_unspecified,1.000,0.714,0.833,7,0.714,0.714,5955,laboratory value,relevant
270,eosinophils_unspecified,0.800,0.727,0.762,11,0.727,0.727,6857,laboratory value,relevant
271,basophils_unspecified,1.000,0.667,0.800,9,0.667,0.667,6423,laboratory value,relevant
272,bilirubin_direct,1.000,0.333,0.500,6,0.333,0.333,1335,laboratory value,relevant
273,cholesterol_unspecified,1.000,1.000,1.000,1,1.000,1.000,2405,laboratory value,relevant
274,lipase_unspecified,1.000,1.000,1.000,7,1.000,1.000,2752,laboratory value,relevant
275,urine_specific_gravity,0.333,1.000,0.500,1,1.000,1.000,103,laboratory value,relevant
276,creatine_kinase_mb_activity,0.000,0.000,0.000,1,0.000,0.000,400,laboratory value,relevant
277,ph_blood,0.000,0.000,0.000,1,0.000,0.000,11040,laboratory value,relevant
278,bicarbonate_standard_unspecified,0.000,0.000,0.000,2,0.000,0.000,14468,laboratory value,relevant
279,carboxyhemoglobin_unspecified,0.000,0.000,0.000,1,0.000,0.000,10174,laboratory value,relevant
280,methemoglobin_unspecified,0.000,0.000,0.000,2,0.000,0.000,13756,laboratory value,relevant
281,fluid_in_flush,0.333,0.400,0.364,5,0.400,0.400,4950,fluid balance,relevant
282,fluid_in_iv_infusion_and_medications,0.684,0.659,0.671,82,0.659,0.659,247212,fluid balance,relevant
283,cardiac_input_continuous_unspecified,1.000,0.800,0.889,5,0.800,0.800,7167,hemodynamics,relevant
284,driving_pressure,1.000,0.667,0.800,6,0.667,0.667,216905,respiratory,relevant
285,intrinsic_peep_total,0.000,0.000,0.000,1,0.000,0.000,1538,respiratory,relevant
286,vent_mechanics_mechanical_power,1.000,1.000,1.000,1,1.000,1.000,2306,respiratory,relevant
287,temperature_oesophageal,1.000,0.667,0.800,3,0.667,0.667,233656,infectiology,relevant
288,temperature_peripheral_left_leg,0.000,0.000,0.000,1,0.000,0.000,3029,infectiology,relevant
289,calcium_ionised_post_filter_cvvh,0.000,0.000,0.000,3,0.000,0.000,1003,renal replacement therapy,relevant
290,leukocytes_urine,0.000,0.000,0.000,1,0.000,0.000,102,laboratory value,relevant
291,eosinophils_perc_unspecified,0.000,0.000,0.000,3,0.000,0.000,3714,laboratory value,relevant
292,anion_gap_arterial,0.000,0.000,0.000,4,0.000,0.000,14076,laboratory value,relevant
293,calcium_ionised_arterial,1.000,0.125,0.222,8,0.125,0.125,7903,laboratory value,relevant
294,troponin_t_hs,0.667,0.500,0.571,4,0.500,0.500,820,laboratory value,relevant
