,concept_label,precision,recall,f1,support,accuracy,balanced_accuracy,num_records,concept_label_group,relevance
31,arterial_bp_mean,0.000,0.000,0.000,14,0.000,0.000,4251599,hemodynamics,relevant
32,arterial_bp_systolic,0.000,0.000,0.000,10,0.000,0.000,4032628,hemodynamics,relevant
33,heart_rate_unspecified,0.000,0.000,0.000,42,0.000,0.000,8482407,hemodynamics,relevant
34,nibp_diastolic,0.000,0.000,0.000,9,0.000,0.000,29407,hemodynamics,relevant
35,nibp_mean,0.000,0.000,0.000,15,0.000,0.000,59450,hemodynamics,relevant
36,nibp_systolic,0.000,0.000,0.000,9,0.000,0.000,29435,hemodynamics,relevant
37,fluid_in_oral,0.000,0.000,0.000,30,0.000,0.000,18180,fluid balance,relevant
38,fluid_out_urine,0.000,0.000,0.000,45,0.000,0.000,424993,fluid balance,relevant
39,fluid_out_defecation,0.200,0.033,0.057,30,0.033,0.033,32080,fluid balance,relevant
40,fluid_in_tube,0.000,0.000,0.000,18,0.000,0.000,47279,fluid balance,relevant
41,temperature_bladder,0.000,0.000,0.000,10,0.000,0.000,794871,infectiology,relevant
42,inspiratory_pressure_above_peep,0.000,0.000,0.000,46,0.000,0.000,3432601,respiratory,relevant
43,respiratory_rate_measured_spontaneous,0.000,0.000,0.000,10,0.000,0.000,4331935,respiratory,relevant
44,respiratory_rate_measured_ventilator,0.000,0.000,0.000,25,0.000,0.000,3737224,respiratory,relevant
45,peep_unspecified,0.000,0.000,0.000,4,0.000,0.000,803539,respiratory,relevant
46,pupil_diameter_left,0.000,0.000,0.000,1,0.000,0.000,242,neurology,relevant
47,lung_compliance_unspecified,0.000,0.000,0.000,5,0.000,0.000,911018,respiratory,relevant
48,tidal_volume_expiratory_unspecified,0.000,0.000,0.000,1,0.000,0.000,19097,respiratory,relevant
49,inspiratory_time_perc,0.000,0.000,0.000,1,0.000,0.000,2923,respiratory,relevant
50,tidal_volume_inspiratory_unspecified,0.000,0.000,0.000,2,0.000,0.000,22013,respiratory,relevant
51,o2_flow_unspecified,0.000,0.000,0.000,24,0.000,0.000,47668,respiratory,relevant
52,plateau_pressure,0.000,0.000,0.000,19,0.000,0.000,965336,respiratory,relevant
53,saturation_o2_peripheral,0.000,0.000,0.000,24,0.000,0.000,2007732,respiratory,relevant
54,pressure_trigger,0.000,0.000,0.000,2,0.000,0.000,616,respiratory,relevant
55,alkaline_phosphatase_unspecified,0.000,0.000,0.000,25,0.000,0.000,16014,laboratory value,relevant
56,asat_unspecified,0.000,0.000,0.000,23,0.000,0.000,16506,laboratory value,relevant
57,alat_unspecified,0.000,0.000,0.000,25,0.000,0.000,19322,laboratory value,relevant
58,albumin_unspecified,0.000,0.000,0.000,21,0.000,0.000,15219,laboratory value,relevant
59,po2_arterial,0.000,0.000,0.000,28,0.000,0.000,82553,laboratory value,relevant
60,bilirubin_unspecified,0.000,0.000,0.000,5,0.000,0.000,3345,laboratory value,relevant
61,calcium_unspecified,0.000,0.000,0.000,12,0.000,0.000,8611,laboratory value,relevant
62,calcium_ionised,0.000,0.000,0.000,12,0.000,0.000,43469,laboratory value,relevant
63,creatine_kinase_unspecified,0.000,0.000,0.000,18,0.000,0.000,15880,laboratory value,relevant
64,crp_unspecified,0.000,0.000,0.000,25,0.000,0.000,32176,laboratory value,relevant
65,creatinine_unspecified,0.000,0.000,0.000,19,0.000,0.000,24182,laboratory value,relevant
66,chloride_unspecified,0.000,0.000,0.000,16,0.000,0.000,40144,laboratory value,relevant
67,phosphate_unspecified,0.000,0.000,0.000,22,0.000,0.000,25221,laboratory value,relevant
68,leukocytes_unspecified,0.000,0.000,0.000,22,0.000,0.000,31921,laboratory value,relevant
69,thrombocytes_unspecified,0.000,0.000,0.000,11,0.000,0.000,18147,laboratory value,relevant
70,magnesium_unspecified,0.000,0.000,0.000,22,0.000,0.000,25309,laboratory value,relevant
71,ureum_unspecified,0.000,0.000,0.000,24,0.000,0.000,29131,laboratory value,relevant
72,prothrombin_time_sec,0.000,0.000,0.000,13,0.000,0.000,6448,laboratory value,relevant
73,gamma_gt_unspecified,0.000,0.000,0.000,25,0.000,0.000,17730,laboratory value,relevant
74,anion_gap_unspecified,0.000,0.000,0.000,6,0.000,0.000,14883,laboratory value,relevant
75,lactate_unspecified,0.000,0.000,0.000,11,0.000,0.000,34516,laboratory value,relevant
76,height_unspecified,0.000,0.000,0.000,3,0.000,0.000,378,demographics,relevant
77,glucose_measured_whole_blood,0.000,0.000,0.000,3,0.000,0.000,18981,laboratory value,relevant
78,sodium_bloodgas,0.000,0.000,0.000,4,0.000,0.000,6048,laboratory value,relevant
79,potassium_bloodgas,0.000,0.000,0.000,4,0.000,0.000,6231,laboratory value,relevant
80,calcium_ratio,0.000,0.000,0.000,3,0.000,0.000,1675,laboratory value,relevant
81,rapid_shallow_breathing_index,0.000,0.000,0.000,9,0.000,0.000,1396732,respiratory,relevant
82,med_dexmedetomidine,0.000,0.000,0.000,6,0.000,0.000,7037,medication,relevant
83,med_vancomycin,0.000,0.000,0.000,5,0.000,0.000,1688,medication,relevant
84,med_ascorbic_acid_(vit_c),0.000,0.000,0.000,1,0.000,0.000,425,medication,relevant
85,med_sodium_chloride,0.000,0.000,0.000,4,0.000,0.000,22212,medication,relevant
86,med_anidulafungin,0.000,0.000,0.000,1,0.000,0.000,153,medication,relevant
87,med_general_nutrients,0.000,0.000,0.000,9,0.000,0.000,8900,medication,relevant
88,med_amiodarone,0.000,0.000,0.000,5,0.000,0.000,1323,medication,relevant
89,med_carbohydrates,0.000,0.000,0.000,12,0.000,0.000,10498,medication,relevant
90,med_electrolytes_with_carbohydrates,0.000,0.000,0.000,3,0.000,0.000,1746,medication,relevant
91,med_electrolytes,0.000,0.000,0.000,16,0.000,0.000,63529,medication,relevant
92,med_clonidine,0.000,0.000,0.000,5,0.000,0.000,6560,medication,relevant
93,med_calcium_gluconate,0.000,0.000,0.000,1,0.000,0.000,436,medication,relevant
94,med_enoximone,0.000,0.000,0.000,1,0.000,0.000,156,medication,relevant
95,med_furosemide,0.000,0.000,0.000,9,0.000,0.000,4948,medication,relevant
96,med_insulin_aspart,0.000,0.000,0.000,4,0.000,0.000,11314,medication,relevant
97,med_ipratropium_bromide,0.000,0.000,0.000,1,0.000,0.000,195,medication,relevant
98,med_lorazepam,0.000,0.000,0.000,2,0.000,0.000,437,medication,relevant
99,med_metoprolol,0.000,0.000,0.000,6,0.000,0.000,2617,medication,relevant
100,med_midazolam,0.000,0.000,0.000,9,0.000,0.000,19151,medication,relevant
101,med_morphine,0.000,0.000,0.000,5,0.000,0.000,4224,medication,relevant
102,med_remifentanil,0.000,0.000,0.000,4,0.000,0.000,20420,medication,relevant
103,med_rocuronium_bromide,0.000,0.000,0.000,8,0.000,0.000,7534,medication,relevant
104,med_simvastatin,0.000,0.000,0.000,1,0.000,0.000,101,medication,relevant
105,med_voriconazole,0.000,0.000,0.000,4,0.000,0.000,1054,medication,relevant
106,med_norepinephrine,0.000,0.000,0.000,7,0.000,0.000,34147,medication,relevant
107,med_propofol,0.000,0.000,0.000,8,0.000,0.000,33714,medication,relevant
108,med_potassium_chloride,0.000,0.000,0.000,6,0.000,0.000,4494,medication,relevant
109,cardiac_output_continuous_unspecified,0.000,0.000,0.000,9,0.000,0.000,79527,hemodynamics,relevant
110,peep_total,0.000,0.000,0.000,6,0.000,0.000,444684,respiratory,relevant
111,temperature_blood,0.000,0.000,0.000,16,0.000,0.000,35627,infectiology,relevant
112,stroke_volume_variation,0.000,0.000,0.000,8,0.000,0.000,77478,hemodynamics,relevant
113,intrathoracic_blood_volume_index,0.000,0.000,0.000,3,0.000,0.000,1366,hemodynamics,relevant
114,anti_xa_unspecified,0.000,0.000,0.000,2,0.000,0.000,1553,laboratory value,relevant
115,reticulocytes_unspecified,0.000,0.000,0.000,3,0.000,0.000,5137,laboratory value,relevant
116,ferritin_unspecified,0.000,0.000,0.000,14,0.000,0.000,10140,laboratory value,relevant
117,chloride_arterial,0.000,0.000,0.000,5,0.000,0.000,15134,laboratory value,relevant
118,vco2,0.000,0.000,0.000,10,0.000,0.000,2913372,respiratory,relevant
119,inspiratory_time_unspecified,0.000,0.000,0.000,11,0.000,0.000,1746988,respiratory,relevant
120,central_venous_pressure,0.000,0.000,0.000,15,0.000,0.000,2040653,hemodynamics,relevant
121,pulmonary_artery_pressure_systolic,0.000,0.000,0.000,1,0.000,0.000,5020,hemodynamics,relevant
122,pulmonary_artery_pressure_mean,0.000,0.000,0.000,3,0.000,0.000,17237,hemodynamics,relevant
123,pulmonary_artery_pressure_diastolic,0.000,0.000,0.000,1,0.000,0.000,5020,hemodynamics,relevant
124,nava_edi_peak,0.000,0.000,0.000,3,0.000,0.000,49108,respiratory,relevant
125,fio2_measured,0.000,0.000,0.000,23,0.000,0.000,2330898,respiratory,relevant
126,minute_volume_expiratory,0.000,0.000,0.000,27,0.000,0.000,3825607,respiratory,relevant
127,peep_measured,0.000,0.000,0.000,29,0.000,0.000,2886974,respiratory,relevant
128,temperature_ear,0.000,0.000,0.000,6,0.000,0.000,35834,infectiology,relevant
129,temperature_peripheral,0.000,0.000,0.000,3,0.000,0.000,1375,infectiology,relevant
130,tidal_volume_inspiratory,0.000,0.000,0.000,16,0.000,0.000,2510274,respiratory,relevant
131,lung_compliance_dynamic,0.000,0.000,0.000,19,0.000,0.000,2179222,respiratory,relevant
132,tidal_volume_expiratory,0.000,0.000,0.000,26,0.000,0.000,3042947,respiratory,relevant
133,respiratory_rate_set,0.000,0.000,0.000,25,0.000,0.000,2625440,respiratory,relevant
134,peep_set,0.000,0.000,0.000,31,0.000,0.000,4782155,respiratory,relevant
135,o2_flow_swedish_nose,0.000,0.000,0.000,1,0.000,0.000,388,respiratory,relevant
136,expiratory_resistance,0.000,0.000,0.000,4,0.000,0.000,1094085,respiratory,relevant
137,inspiratory_resistance,0.000,0.000,0.000,5,0.000,0.000,1070893,respiratory,relevant
138,mean_airway_pressure,0.000,0.000,0.000,23,0.000,0.000,3743140,respiratory,relevant
139,red_blood_cell_distribution_width_unspecified,0.000,0.000,0.000,12,0.000,0.000,15055,laboratory value,relevant
140,so2_mixed_venous,0.000,0.000,0.000,1,0.000,0.000,474,laboratory value,relevant
141,so2_arterial,0.000,0.000,0.000,19,0.000,0.000,193115,laboratory value,relevant
142,prothrombin_time_inr,0.000,0.000,0.000,8,0.000,0.000,4254,laboratory value,relevant
143,pain_score_vas,0.000,0.000,0.000,4,0.000,0.000,10360,clinical score,relevant
144,predilution_flow_cvvh,0.000,0.000,0.000,10,0.000,0.000,453857,renal replacement therapy,relevant
145,postdilution_volume_cvvh,0.000,0.000,0.000,4,0.000,0.000,477573,renal replacement therapy,relevant
146,transmembrane_pressure_cvvh,0.000,0.000,0.000,18,0.000,0.000,499671,renal replacement therapy,relevant
147,ultrafiltration_cvvh_total,0.000,0.000,0.000,4,0.000,0.000,437174,renal replacement therapy,relevant
148,postdilution_flow_cvvh,0.000,0.000,0.000,6,0.000,0.000,420373,renal replacement therapy,relevant
149,fluid_out_cvvh_dialysis,0.000,0.000,0.000,21,0.000,0.000,28128,fluid balance,relevant
150,calcium_flow_cvvh,0.000,0.000,0.000,3,0.000,0.000,490088,renal replacement therapy,relevant
151,citrate_dosage_cvvh,0.000,0.000,0.000,6,0.000,0.000,440858,renal replacement therapy,relevant
152,filter_pressure_cvvh,0.000,0.000,0.000,17,0.000,0.000,496611,renal replacement therapy,relevant
153,respiratory_rate_measured,0.000,0.000,0.000,25,0.000,0.000,2914220,respiratory,relevant
154,tidal_volume_set,0.000,0.000,0.000,16,0.000,0.000,135897,respiratory,relevant
155,nava_edi_min,0.000,0.000,0.000,2,0.000,0.000,47618,respiratory,relevant
156,crrt_filter_change,0.000,0.000,0.000,1,0.000,0.000,369002,renal replacement therapy,relevant
157,temperature_nasopharyngeal,0.000,0.000,0.000,3,0.000,0.000,12694,infectiology,relevant
158,egfr_ckd_epi,0.000,0.000,0.000,24,0.000,0.000,21813,laboratory value,relevant
159,sofa_score,0.000,0.000,0.000,12,0.000,0.000,9226,clinical score,relevant
160,inspiratory_rise_time_sec,0.250,0.111,0.154,9,0.111,0.111,1158344,respiratory,relevant
161,nava_level,0.000,0.000,0.000,2,0.000,0.000,22513,respiratory,relevant
162,d_dimer_unspecified,0.000,0.000,0.000,14,0.000,0.000,9535,laboratory value,relevant
163,base_excess_arterial,0.333,0.050,0.087,20,0.050,0.050,42402,laboratory value,relevant
164,creatinine_blood,0.000,0.000,0.000,11,0.000,0.000,12356,laboratory value,relevant
165,bilirubin_total,0.000,0.000,0.000,17,0.000,0.000,18491,laboratory value,relevant
166,erythrocytes_unspecified,0.000,0.000,0.000,16,0.000,0.000,14618,laboratory value,relevant
167,segmented_neutrophils_unspecified,0.000,0.000,0.000,4,0.000,0.000,2083,laboratory value,relevant
168,bicarbonate_actual_arterial,0.167,0.071,0.100,14,0.071,0.071,38332,laboratory value,relevant
169,lymphocytes_unspecified,0.000,0.000,0.000,12,0.000,0.000,9035,laboratory value,relevant
170,monocytes_unspecified,0.000,0.000,0.000,12,0.000,0.000,9436,laboratory value,relevant
171,fibrinogen_unspecified,0.000,0.000,0.000,9,0.000,0.000,3020,laboratory value,relevant
172,glucose_arterial,0.000,0.000,0.000,9,0.000,0.000,27685,laboratory value,relevant
173,mcv_unspecified,0.000,0.000,0.000,19,0.000,0.000,20279,laboratory value,relevant
174,protein_total_blood,0.000,0.000,0.000,4,0.000,0.000,1317,laboratory value,relevant
175,potassium_arterial,0.000,0.000,0.000,8,0.000,0.000,18135,laboratory value,relevant
176,pco2_arterial,0.000,0.000,0.000,25,0.000,0.000,81242,laboratory value,relevant
177,triglycerides_unspecified,0.000,0.000,0.000,7,0.000,0.000,6219,laboratory value,relevant
178,sodium_arterial,0.000,0.000,0.000,6,0.000,0.000,17452,laboratory value,relevant
179,mchc_unspecified,0.000,0.000,0.000,7,0.000,0.000,9532,laboratory value,relevant
180,lactate_arterial,0.500,0.222,0.308,9,0.222,0.222,34852,laboratory value,relevant
181,cardiac_index_unspecified,0.000,0.000,0.000,7,0.000,0.000,17646,hemodynamics,relevant
182,cardiac_index_continuous_unspecified,0.000,0.000,0.000,10,0.000,0.000,10052,hemodynamics,relevant
183,global_end_diastolic_volume_index,0.000,0.000,0.000,7,0.000,0.000,12402,hemodynamics,relevant
184,picco_global_ejection_fraction,0.000,0.000,0.000,3,0.000,0.000,966,hemodynamics,relevant
185,systemic_vascular_resistance,0.000,0.000,0.000,11,0.000,0.000,15325,hemodynamics,relevant
186,cardiac_output_unspecified,0.000,0.000,0.000,7,0.000,0.000,7348,hemodynamics,relevant
187,stroke_volume_index,0.333,0.143,0.200,7,0.143,0.143,89439,hemodynamics,relevant
188,systemic_vascular_resistance_index,0.000,0.000,0.000,8,0.000,0.000,71734,hemodynamics,relevant
189,o2_flow_nasal_cannula,0.000,0.000,0.000,9,0.000,0.000,3714,respiratory,relevant
190,troponin_t,0.000,0.000,0.000,6,0.000,0.000,1872,laboratory value,relevant
191,med_other_mineral_products,0.000,0.000,0.000,1,0.000,0.000,24189,medication,relevant
192,med_amlodipine,0.000,0.000,0.000,1,0.000,0.000,110,medication,relevant
193,med_dobutamine,0.000,0.000,0.000,1,0.000,0.000,558,medication,relevant
194,med_epoprostenol,0.000,0.000,0.000,1,0.000,0.000,386,medication,relevant
195,med_haloperidol,0.000,0.000,0.000,3,0.000,0.000,1284,medication,relevant
196,med_heparin,0.000,0.000,0.000,4,0.000,0.000,2475,medication,relevant
197,med_hydrochlorothiazide,0.000,0.000,0.000,1,0.000,0.000,553,medication,relevant
198,med_insulin_(human),0.000,0.000,0.000,3,0.000,0.000,6584,medication,relevant
199,med_milrinone,0.000,0.000,0.000,2,0.000,0.000,263,medication,relevant
200,med_nadroparin,0.000,0.000,0.000,2,0.000,0.000,3382,medication,relevant
201,med_prednisolone,0.000,0.000,0.000,4,0.000,0.000,596,medication,relevant
202,med_quetiapine,0.000,0.000,0.000,4,0.000,0.000,1077,medication,relevant
203,med_sufentanil,0.000,0.000,0.000,3,0.000,0.000,6044,medication,relevant
204,med_xylometazoline,0.000,0.000,0.000,1,0.000,0.000,163,medication,relevant
205,med_vasopressin_(argipressin),0.000,0.000,0.000,1,0.000,0.000,430,medication,relevant
206,crrt_dialysate_solution,0.000,0.000,0.000,1,0.000,0.000,216,renal replacement therapy,relevant
207,med_solvents_and_diluting_agents_incl_irrigating_solutions,0.000,0.000,0.000,1,0.000,0.000,1328,medication,relevant
208,temperature_rectal,0.000,0.000,0.000,6,0.000,0.000,163882,infectiology,relevant
209,temperature_skin,0.000,0.000,0.000,5,0.000,0.000,233563,infectiology,relevant
210,inspiratory_pressure_set,0.000,0.000,0.000,3,0.000,0.000,365098,respiratory,relevant
211,fluid_out_emesis_retention,0.000,0.000,0.000,31,0.000,0.000,84909,fluid balance,relevant
212,ecg_st_segment,0.000,0.000,0.000,16,0.000,0.000,6382999,hemodynamics,relevant
213,weight_measured,0.000,0.000,0.000,15,0.000,0.000,6449,demographics,relevant
214,insp_exp_ratio_set,0.000,0.000,0.000,9,0.000,0.000,74178,respiratory,relevant
215,inspiratory_time_set,0.000,0.000,0.000,4,0.000,0.000,872070,respiratory,relevant
216,inspiratory_rise_time_unspecified,0.000,0.000,0.000,3,0.000,0.000,184835,respiratory,relevant
217,minute_volume_spontaneous,0.000,0.000,0.000,5,0.000,0.000,216123,respiratory,relevant
218,hematocrit_unspecified,0.000,0.000,0.000,4,0.000,0.000,1823,laboratory value,relevant
219,thrombocytes_blood,0.000,0.000,0.000,18,0.000,0.000,17399,laboratory value,relevant
220,glucose_blood,0.125,0.200,0.154,5,0.200,0.200,3725,laboratory value,relevant
221,minute_volume_unspecified,0.000,0.000,0.000,5,0.000,0.000,807747,respiratory,relevant
222,intrinsic_peep_measured,0.000,0.000,0.000,4,0.000,0.000,443736,respiratory,relevant
223,flow_trigger_set,0.000,0.000,0.000,6,0.000,0.000,887081,respiratory,relevant
224,arterial_bp_unspecified,0.000,0.000,0.000,10,0.000,0.000,173661,hemodynamics,relevant
225,respiratory_rate_measured_ventilator_spontaneous,0.000,0.000,0.000,9,0.000,0.000,86131,respiratory,relevant
226,cpot_score,0.000,0.000,0.000,4,0.000,0.000,6559,clinical score,relevant
227,ews_score,0.000,0.000,0.000,8,0.000,0.000,11917,clinical score,relevant
228,o2_flow_oxygen_mask,0.000,0.000,0.000,5,0.000,0.000,903,respiratory,relevant
229,max_pressure,0.000,0.000,0.000,6,0.000,0.000,57976,respiratory,relevant
230,pulse_rate,0.000,0.000,0.000,15,0.000,0.000,282195,hemodynamics,relevant
231,resistance_unspecified,0.000,0.000,0.000,4,0.000,0.000,896436,respiratory,relevant
232,respiratory_rate_measured_ecg,0.000,0.000,0.000,3,0.000,0.000,9589,respiratory,relevant
233,sofa_cardiovascular,0.000,0.000,0.000,7,0.000,0.000,5018,sofa score,relevant
234,sofa_renal,0.000,0.000,0.000,5,0.000,0.000,4325,sofa score,relevant
235,sofa_respiratory,0.000,0.000,0.000,5,0.000,0.000,4249,sofa score,relevant
236,temperature_unspecified,0.000,0.000,0.000,29,0.000,0.000,983408,infectiology,relevant
237,pain_score_nrs,0.000,0.000,0.000,8,0.000,0.000,6757,clinical score,relevant
238,chloride_bloodgas,0.000,0.000,0.000,3,0.000,0.000,4960,laboratory value,relevant
239,glucose_bloodgas,0.000,0.000,0.000,2,0.000,0.000,5594,laboratory value,relevant
240,ph_unspecified,0.000,0.000,0.000,8,0.000,0.000,20499,laboratory value,relevant
241,calcium_corrected,0.000,0.000,0.000,5,0.000,0.000,3394,laboratory value,relevant
242,mch_unspecified,0.000,0.000,0.000,11,0.000,0.000,12506,laboratory value,relevant
243,egfr_mdrd,0.000,0.000,0.000,8,0.000,0.000,5356,laboratory value,relevant
244,fluid_in_other,0.000,0.000,0.000,11,0.000,0.000,6618,fluid balance,relevant
245,fluid_out_drain,0.000,0.000,0.000,16,0.000,0.000,6492,fluid balance,relevant
246,fluid_out_other,0.000,0.000,0.000,7,0.000,0.000,2016,fluid balance,relevant
247,apacheiv_predicted_mortality,0.000,0.000,0.000,4,0.000,0.000,612,clinical score,relevant
248,aps,0.000,0.000,0.000,4,0.000,0.000,612,clinical score,relevant
249,bmi,0.000,0.000,0.000,5,0.000,0.000,1276,demographics,relevant
250,dos_evening,0.000,0.000,0.000,1,0.000,0.000,163,clinical score,relevant
251,dos_day,0.000,0.000,0.000,2,0.000,0.000,304,clinical score,relevant
252,pressure_drop_cvvh,0.000,0.000,0.000,12,0.000,0.000,46073,renal replacement therapy,relevant
253,heparin_speed_cvvh,0.000,0.000,0.000,2,0.000,0.000,6821,renal replacement therapy,relevant
254,height_measured,0.000,0.000,0.000,15,0.000,0.000,6945,demographics,relevant
255,o2_flow_non_rebreathing_mask,0.000,0.000,0.000,1,0.000,0.000,224,respiratory,relevant
256,ecg_qtc_time,0.000,0.000,0.000,5,0.000,0.000,96464,hemodynamics,relevant
257,vent_mode,0.000,0.000,0.000,4,0.000,0.000,109574,respiratory,relevant
258,substitution_flow_cvvh,0.000,0.000,0.000,2,0.000,0.000,599,renal replacement therapy,relevant
259,bipap_high_time,0.000,0.000,0.000,1,0.000,0.000,84686,respiratory,relevant
260,tidal_volume_per_kg,0.000,0.000,0.000,6,0.000,0.000,1017824,respiratory,relevant
261,neutrophils_unspecified,0.000,0.000,0.000,7,0.000,0.000,5955,laboratory value,relevant
262,eosinophils_unspecified,0.000,0.000,0.000,11,0.000,0.000,6857,laboratory value,relevant
263,basophils_unspecified,0.000,0.000,0.000,9,0.000,0.000,6423,laboratory value,relevant
264,bilirubin_direct,0.000,0.000,0.000,6,0.000,0.000,1335,laboratory value,relevant
265,cholesterol_unspecified,0.000,0.000,0.000,1,0.000,0.000,2405,laboratory value,relevant
266,lipase_unspecified,0.000,0.000,0.000,7,0.000,0.000,2752,laboratory value,relevant
267,urine_specific_gravity,0.000,0.000,0.000,1,0.000,0.000,103,laboratory value,relevant
268,creatine_kinase_mb_activity,0.000,0.000,0.000,1,0.000,0.000,400,laboratory value,relevant
269,ph_blood,0.000,0.000,0.000,1,0.000,0.000,11040,laboratory value,relevant
270,bicarbonate_standard_unspecified,0.000,0.000,0.000,2,0.000,0.000,14468,laboratory value,relevant
271,carboxyhemoglobin_unspecified,0.000,0.000,0.000,1,0.000,0.000,10174,laboratory value,relevant
272,methemoglobin_unspecified,0.000,0.000,0.000,2,0.000,0.000,13756,laboratory value,relevant
273,fluid_in_flush,0.000,0.000,0.000,5,0.000,0.000,4950,fluid balance,relevant
274,cardiac_input_continuous_unspecified,0.000,0.000,0.000,5,0.000,0.000,7167,hemodynamics,relevant
275,driving_pressure,0.000,0.000,0.000,6,0.000,0.000,216905,respiratory,relevant
276,intrinsic_peep_total,0.000,0.000,0.000,1,0.000,0.000,1538,respiratory,relevant
277,vent_mechanics_mechanical_power,0.000,0.000,0.000,1,0.000,0.000,2306,respiratory,relevant
278,temperature_oesophageal,0.000,0.000,0.000,3,0.000,0.000,233656,infectiology,relevant
279,temperature_peripheral_left_leg,0.000,0.000,0.000,1,0.000,0.000,3029,infectiology,relevant
280,calcium_ionised_post_filter_cvvh,0.000,0.000,0.000,3,0.000,0.000,1003,renal replacement therapy,relevant
281,leukocytes_urine,0.000,0.000,0.000,1,0.000,0.000,102,laboratory value,relevant
282,eosinophils_perc_unspecified,0.000,0.000,0.000,3,0.000,0.000,3714,laboratory value,relevant
283,anion_gap_arterial,0.000,0.000,0.000,4,0.000,0.000,14076,laboratory value,relevant
284,calcium_ionised_arterial,0.000,0.000,0.000,8,0.000,0.000,7903,laboratory value,relevant
285,troponin_t_hs,0.000,0.000,0.000,4,0.000,0.000,820,laboratory value,relevant
286,ideal_body_weight,0.000,0.000,0.000,4,0.000,0.000,833995,demographics,relevant
287,pulse_rate_monitor,0.000,0.000,0.000,1,0.000,0.000,8853,hemodynamics,relevant
288,fluid_in_blood_products,0.000,0.000,0.000,3,0.000,0.000,577,fluid balance,relevant
289,fluid_in_parenteral_nutrition,0.000,0.000,0.000,1,0.000,0.000,132,fluid balance,relevant
290,fluid_in_iv_infusion_and_medications,0.000,0.000,0.000,26,0.000,0.000,134246,fluid balance,relevant
291,minute_volume_inspiratory,0.000,0.000,0.000,9,0.000,0.000,905698,clinical score,relevant
292,ecg_ii,0.000,0.000,0.000,4,0.000,0.000,878340,hemodynamics,relevant
293,dos_total,0.000,0.000,0.000,4,0.000,0.000,1410,clinical score,relevant
294,gcs_total,0.000,0.000,0.000,9,0.000,0.000,10402,neurology,relevant
