,concept_label,precision,recall,f1,support,accuracy,balanced_accuracy,num_records,concept_label_group,relevance
34,pain_score_bps,0.000,0.000,0.000,2,0.000,0.000,4371,clinical score,relevant
35,fluid_in_flush,0.730,0.189,0.300,143,0.189,0.189,6235,fluid balance,relevant
36,pupil_diameter_right,1.000,0.100,0.182,20,0.100,0.100,57165,neurology,relevant
37,end_tidal_co2_measured,0.821,0.561,0.667,41,0.561,0.561,3819258,respiratory,relevant
38,respiratory_rate_measured,0.059,0.050,0.054,20,0.050,0.050,2745787,respiratory,relevant
39,nice_covid19Status,0.000,0.000,0.000,5,0.000,0.000,2056,nice data,relevant
40,ph_arterial,0.600,0.182,0.279,33,0.182,0.182,58004,laboratory value,relevant
41,po2_unspecified,0.333,0.500,0.400,6,0.500,0.500,13515,laboratory value,relevant
42,pco2_unspecified,0.400,0.800,0.533,10,0.800,0.800,15054,laboratory value,relevant
43,base_excess_unspecified,0.500,0.118,0.190,17,0.118,0.118,42394,laboratory value,relevant
44,bicarbonate_actual_unspecified,0.643,0.562,0.600,16,0.562,0.562,35955,laboratory value,relevant
45,sodium_unspecified,0.289,0.611,0.393,18,0.611,0.611,8007,laboratory value,relevant
46,potassium_unspecified,0.222,0.615,0.327,13,0.615,0.615,8085,laboratory value,relevant
47,fio2_set,0.488,0.050,0.090,404,0.050,0.050,3858831,respiratory,relevant
48,peak_inspiratory_pressure,0.667,0.250,0.364,24,0.250,0.250,4444881,respiratory,relevant
49,tidal_volume_expiratory_measured,0.000,0.000,0.000,4,0.000,0.000,1478863,respiratory,relevant
50,p01_measured,1.000,0.133,0.235,15,0.133,0.133,1945037,respiratory,relevant
51,arterial_bp_diastolic,0.500,0.200,0.286,10,0.200,0.200,4031569,hemodynamics,relevant
52,arterial_bp_mean,0.364,0.500,0.421,16,0.500,0.500,4254299,hemodynamics,relevant
53,arterial_bp_systolic,0.214,0.300,0.250,10,0.300,0.300,4032628,hemodynamics,relevant
54,cardiac_output_unspecified,0.333,0.154,0.211,13,0.154,0.154,6837,hemodynamics,relevant
55,central_venous_pressure,0.476,0.909,0.625,11,0.909,0.909,1497183,hemodynamics,relevant
56,heart_rate_unspecified,0.955,0.813,0.878,834,0.813,0.813,5260189,hemodynamics,relevant
57,nibp_diastolic,0.000,0.000,0.000,9,0.000,0.000,29407,hemodynamics,relevant
58,nibp_mean,0.462,0.333,0.387,18,0.333,0.333,79294,hemodynamics,relevant
59,nibp_systolic,0.000,0.000,0.000,11,0.000,0.000,38074,hemodynamics,relevant
60,pulmonary_artery_pressure_diastolic,0.000,0.000,0.000,2,0.000,0.000,5021,hemodynamics,relevant
61,pulmonary_artery_pressure_systolic,0.000,0.000,0.000,2,0.000,0.000,5021,hemodynamics,relevant
62,pulmonary_artery_pressure_mean,0.000,0.000,0.000,5,0.000,0.000,17302,hemodynamics,relevant
63,pulmonary_wedge_pressure,1.000,0.500,0.667,4,0.500,0.500,88,hemodynamics,relevant
64,heart_rhythm_text,0.835,0.827,0.831,833,0.827,0.827,221705,hemodynamics,relevant
65,systemic_vascular_resistance_index,1.000,0.273,0.429,11,0.273,0.273,71092,hemodynamics,relevant
66,systemic_vascular_resistance,0.875,0.583,0.700,12,0.583,0.583,13995,hemodynamics,relevant
67,fluid_out_cvvh_dialysis,1.000,0.073,0.136,41,0.073,0.073,16036,fluid balance,relevant
68,stroke_volume_variation,1.000,0.500,0.667,12,0.500,0.500,77078,hemodynamics,relevant
69,fluid_out_urine,0.500,0.116,0.189,86,0.116,0.116,323018,fluid balance,relevant
70,fluid_out_defecation,0.615,0.254,0.360,63,0.254,0.254,20254,fluid balance,relevant
71,fluid_in_tube,0.533,0.254,0.344,315,0.254,0.254,79330,fluid balance,relevant
72,temperature_bladder,0.286,0.750,0.414,8,0.750,0.750,787487,infectiology,relevant
73,temperature_unspecified,0.286,0.424,0.341,33,0.424,0.424,77965,infectiology,relevant
74,temperature_core,1.000,0.800,0.889,5,0.800,0.800,10933,infectiology,relevant
75,fluid_out_emesis_retention,0.625,0.300,0.405,50,0.300,0.300,58506,fluid balance,relevant
76,stroke_volume_calculated,0.333,0.300,0.316,10,0.300,0.300,81031,hemodynamics,relevant
77,stroke_volume_index,1.000,0.267,0.421,15,0.267,0.267,89192,hemodynamics,relevant
78,inspiratory_pressure_above_peep,0.815,0.468,0.595,47,0.468,0.468,2927528,respiratory,relevant
79,respiratory_rate_measured_spontaneous,0.214,0.273,0.240,11,0.273,0.273,4335494,respiratory,relevant
80,respiratory_rate_measured_ventilator,1.000,0.056,0.105,18,0.056,0.056,3707588,respiratory,relevant
81,peep_unspecified,0.000,0.000,0.000,4,0.000,0.000,803539,respiratory,relevant
82,vent_mode_manual,0.000,0.000,0.000,3,0.000,0.000,28,respiratory,relevant
83,fluid_out_other,0.727,0.282,0.407,85,0.282,0.282,2343,fluid balance,relevant
84,vent_mode,0.243,0.118,0.159,76,0.118,0.118,6207596,respiratory,relevant
85,pupil_diameter_left,1.000,0.100,0.182,20,0.100,0.100,57235,neurology,relevant
86,pupil_reflex_left,0.556,0.500,0.526,20,0.500,0.500,46801,neurology,relevant
87,pupil_reflex_right,0.440,0.550,0.489,20,0.550,0.550,46500,neurology,relevant
88,tidal_volume_expiratory_unspecified,0.000,0.000,0.000,1,0.000,0.000,19097,respiratory,relevant
89,tidal_volume_inspiratory_unspecified,0.000,0.000,0.000,2,0.000,0.000,22013,respiratory,relevant
90,fluid_out_drain,0.537,0.526,0.531,97,0.526,0.526,13356,fluid balance,relevant
91,o2_flow_unspecified,0.753,0.792,0.772,792,0.792,0.792,64191,respiratory,relevant
92,rass_score,0.600,0.635,0.617,52,0.635,0.635,121318,neurology,relevant
93,pain_score_vas,0.474,0.643,0.545,14,0.643,0.643,26844,clinical score,relevant
94,plateau_pressure,0.778,0.412,0.538,17,0.412,0.412,958195,respiratory,relevant
95,saturation_o2_peripheral,0.946,0.990,0.967,1669,0.990,0.990,3215839,respiratory,relevant
96,fluid_out_flush,0.000,0.000,0.000,13,0.000,0.000,403,fluid balance,relevant
97,alkaline_phosphatase_unspecified,0.818,0.310,0.450,29,0.310,0.310,16069,laboratory value,relevant
98,asat_unspecified,0.706,1.000,0.828,24,1.000,1.000,14998,laboratory value,relevant
99,alat_unspecified,1.000,0.808,0.894,26,0.808,0.808,17560,laboratory value,relevant
100,po2_arterial,0.684,0.325,0.441,40,0.325,0.325,82717,laboratory value,relevant
101,calcium_ionised,0.333,0.091,0.143,22,0.091,0.091,45371,laboratory value,relevant
102,creatine_kinase_unspecified,0.333,0.167,0.222,18,0.167,0.167,2715,laboratory value,relevant
103,crp_unspecified,0.333,0.154,0.211,13,0.154,0.154,8625,laboratory value,relevant
104,creatinine_unspecified,0.240,0.500,0.324,12,0.500,0.500,6384,laboratory value,relevant
105,chloride_unspecified,0.222,0.286,0.250,7,0.286,0.286,8099,laboratory value,relevant
106,prothrombin_time_inr,0.708,0.459,0.557,37,0.459,0.459,9432,laboratory value,relevant
107,leukocytes_unspecified,0.094,0.143,0.113,21,0.143,0.143,19812,laboratory value,relevant
108,prothrombin_time_sec,0.211,0.167,0.186,24,0.167,0.167,6111,laboratory value,relevant
109,gamma_gt_unspecified,0.895,0.630,0.739,27,0.630,0.630,16954,laboratory value,relevant
110,d_dimer_unspecified,1.000,0.080,0.148,25,0.080,0.080,9090,laboratory value,relevant
111,anion_gap_unspecified,0.800,0.571,0.667,7,0.571,0.571,14891,laboratory value,relevant
112,lactate_unspecified,0.636,0.875,0.737,16,0.875,0.875,36205,laboratory value,relevant
113,creatine_kinase_mb_activity,0.000,0.000,0.000,16,0.000,0.000,554,laboratory value,relevant
114,tobramycin_trough_level,0.000,0.000,0.000,6,0.000,0.000,29,laboratory value,relevant
115,tobramycin_peak_level,0.000,0.000,0.000,5,0.000,0.000,7,laboratory value,relevant
116,vancomycin_trough_level,0.000,0.000,0.000,15,0.000,0.000,232,laboratory value,relevant
117,cough_reflex_text,0.500,0.200,0.286,15,0.200,0.200,12327,respiratory,relevant
118,height_unspecified,0.000,0.000,0.000,4,0.000,0.000,379,demographics,relevant
119,so2_arterial,0.667,0.056,0.103,36,0.056,0.056,1144193,laboratory value,relevant
120,pco2_arterial,0.857,0.162,0.273,37,0.162,0.162,81384,laboratory value,relevant
121,glucose_measured_whole_blood,0.000,0.000,0.000,4,0.000,0.000,18987,laboratory value,relevant
122,sodium_bloodgas,0.667,0.250,0.364,8,0.250,0.250,15394,laboratory value,relevant
123,potassium_bloodgas,0.000,0.000,0.000,8,0.000,0.000,15603,laboratory value,relevant
124,calcium_ratio,0.000,0.000,0.000,5,0.000,0.000,1693,laboratory value,relevant
125,rapid_shallow_breathing_index,1.000,0.273,0.429,11,0.273,0.273,1396737,respiratory,relevant
126,cardiac_index_unspecified,0.750,0.857,0.800,14,0.857,0.857,16570,hemodynamics,relevant
127,readmission_ic,0.000,0.000,0.000,9,0.000,0.000,3086,admission information,relevant
128,med_carbohydrates,0.603,0.809,0.691,94,0.809,0.809,35712,medication,relevant
129,med_amphotericin_b,0.870,0.952,0.909,21,0.952,0.952,4354,medication,relevant
130,med_piritramide,1.000,0.750,0.857,4,0.750,0.750,43,medication,relevant
131,med_midazolam,0.900,0.849,0.874,53,0.849,0.849,39187,medication,relevant
132,med_morphine,0.782,0.843,0.811,51,0.843,0.843,4914,medication,relevant
133,med_insulin_aspart,0.816,0.816,0.816,38,0.816,0.816,21745,medication,relevant
134,med_bisoprolol,1.000,0.875,0.933,16,0.875,0.875,149,medication,relevant
135,med_risperidone,1.000,1.000,1.000,8,1.000,1.000,63,medication,relevant
136,med_fluvastatin,0.000,0.000,0.000,7,0.000,0.000,43,medication,relevant
137,med_candesartan,0.455,1.000,0.625,5,1.000,1.000,14,medication,relevant
138,med_sulfamethoxazole_and_trimethoprim,0.706,0.923,0.800,13,0.923,0.923,686,medication,relevant
139,med_losartan,1.000,1.000,1.000,13,1.000,1.000,145,medication,relevant
140,med_sodium_lauryl_sulfoacetate_incl_combinations,1.000,0.600,0.750,5,0.600,0.600,13,medication,relevant
141,med_carbasalate_calcium,0.429,1.000,0.600,6,1.000,1.000,259,medication,relevant
142,med_clonidine,0.902,1.000,0.948,46,1.000,1.000,9085,medication,relevant
143,med_aciclovir,0.412,0.500,0.452,14,0.500,0.500,258,medication,relevant
144,med_thiamine_(vit_b1),0.842,1.000,0.914,16,1.000,1.000,1108,medication,relevant
145,med_venlafaxine,0.714,1.000,0.833,5,1.000,1.000,38,medication,relevant
146,med_calcium_combinations_with_vitamin_d_and/or_other_drugs,0.938,0.882,0.909,17,0.882,0.882,342,medication,relevant
147,med_general_nutrients,0.480,0.649,0.552,131,0.649,0.649,38198,medication,relevant
148,med_dexmedetomidine,0.920,1.000,0.958,23,1.000,1.000,16250,medication,relevant
149,med_vancomycin,0.550,0.550,0.550,20,0.550,0.550,1994,medication,relevant
150,med_sulfonamides_and_trimethoprim,0.000,0.000,0.000,2,0.000,0.000,103,medication,relevant
151,med_artificial_tears_and_other_indifferent_preparations,0.767,0.548,0.639,42,0.548,0.548,7167,medication,relevant
152,med_ticagrelor,1.000,1.000,1.000,6,1.000,1.000,147,medication,relevant
153,med_sodium_chloride,0.000,0.000,0.000,21,0.000,0.000,30273,medication,relevant
154,med_promethazine,0.471,0.889,0.615,9,0.889,0.889,100,medication,relevant
155,med_cefuroxime,0.667,0.706,0.686,17,0.706,0.706,1183,medication,relevant
156,med_insulins_and_analogues,0.000,0.000,0.000,2,0.000,0.000,94,medication,relevant
157,med_metamizole_sodium,1.000,1.000,1.000,3,1.000,1.000,188,medication,relevant
158,med_haloperidol,1.000,1.000,1.000,29,1.000,1.000,1977,medication,relevant
159,med_levofloxacin,1.000,1.000,1.000,1,1.000,1.000,1,medication,relevant
160,med_sodium_hypochlorite,0.000,0.000,0.000,2,0.000,0.000,68,medication,relevant
161,med_apixaban,0.667,0.667,0.667,6,0.667,0.667,50,medication,relevant
162,med_ascorbic_acid_(vit_c),0.800,0.571,0.667,14,0.571,0.571,843,medication,relevant
163,med_vasopressin_(argipressin),0.333,0.400,0.364,5,0.400,0.400,504,medication,relevant
164,med_colecalciferol,0.774,0.923,0.842,26,0.923,0.923,286,medication,relevant
165,med_vitamin_b12_(cyanocobalamin_and_analogues),0.000,0.000,0.000,3,0.000,0.000,21,medication,relevant
166,med_anidulafungin,0.625,0.625,0.625,8,0.625,0.625,654,medication,relevant
167,med_chloroquine,0.308,0.400,0.348,10,0.400,0.400,1753,medication,relevant
168,med_timolol_combinations,0.545,0.600,0.571,10,0.600,0.600,93,medication,relevant
169,med_potassium_chloride,0.814,0.889,0.850,54,0.889,0.889,9124,medication,relevant
170,med_acetazolamide,1.000,1.000,1.000,10,1.000,1.000,168,medication,relevant
171,med_acetylcysteine,1.000,0.895,0.944,19,0.895,0.895,2206,medication,relevant
172,med_acetylsalicylic_acid,1.000,1.000,1.000,17,1.000,1.000,1128,medication,relevant
173,med_alfacalcidol,0.900,1.000,0.947,9,1.000,1.000,44,medication,relevant
174,analysis_source_bloodgas_arterial_text,0.000,0.000,0.000,7,0.000,0.000,11081,laboratory value,relevant
175,med_allopurinol,1.000,1.000,1.000,6,1.000,1.000,66,medication,relevant
176,med_amiodarone,0.833,0.800,0.816,25,0.800,0.800,1887,medication,relevant
177,med_amitriptyline,0.500,0.857,0.632,7,0.857,0.857,119,medication,relevant
178,med_amlodipine,0.857,1.000,0.923,18,1.000,1.000,1060,medication,relevant
179,med_atorvastatin,0.846,1.000,0.917,11,1.000,1.000,246,medication,relevant
180,med_azithromycin,1.000,1.000,1.000,5,1.000,1.000,22,medication,relevant
181,med_beclometasone,0.692,0.818,0.750,11,0.818,0.818,76,medication,relevant
182,med_electrolytes,0.812,0.705,0.755,166,0.705,0.705,85462,medication,relevant
183,med_electrolytes_with_carbohydrates,0.800,0.870,0.833,23,0.870,0.870,16971,medication,relevant
184,med_sodium_bicarbonate,1.000,0.889,0.941,9,0.889,0.889,90,medication,relevant
185,med_captopril,1.000,1.000,1.000,11,1.000,1.000,508,medication,relevant
186,med_ceftazidime,0.889,0.727,0.800,11,0.727,0.727,322,medication,relevant
187,med_ceftriaxone,0.842,1.000,0.914,16,1.000,1.000,2389,medication,relevant
188,med_albumin,0.952,0.833,0.889,24,0.833,0.833,1168,medication,relevant
189,med_cetirizine,1.000,1.000,1.000,1,1.000,1.000,17,medication,relevant
190,med_clopidogrel,1.000,1.000,1.000,10,1.000,1.000,486,medication,relevant
191,med_codeine,0.857,1.000,0.923,6,1.000,1.000,18,medication,relevant
192,med_colchicine,1.000,1.000,1.000,5,1.000,1.000,74,medication,relevant
193,med_colistin,0.455,1.000,0.625,5,1.000,1.000,180,medication,relevant
194,med_calcium_gluconate,0.600,1.000,0.750,12,1.000,1.000,503,medication,relevant
195,med_clemastine,1.000,0.800,0.889,5,0.800,0.800,112,medication,relevant
196,med_clindamycin,0.909,1.000,0.952,10,1.000,1.000,153,medication,relevant
197,med_dalteparin,0.974,0.950,0.962,40,0.950,0.950,12021,medication,relevant
198,med_darbepoetin_alfa,0.529,1.000,0.692,9,1.000,1.000,18,medication,relevant
199,med_dexamethasone,1.000,1.000,1.000,27,1.000,1.000,1261,medication,relevant
200,med_diclofenac,0.750,1.000,0.857,18,1.000,1.000,68,medication,relevant
201,med_digoxin,0.650,0.929,0.765,14,0.929,0.929,259,medication,relevant
202,med_diltiazem,1.000,1.000,1.000,7,1.000,1.000,69,medication,relevant
203,med_dipyridamole,0.667,0.500,0.571,4,0.500,0.500,12,medication,relevant
204,med_doxazosin,0.667,1.000,0.800,4,1.000,1.000,49,medication,relevant
205,med_doxycycline,0.714,1.000,0.833,5,1.000,1.000,23,medication,relevant
206,med_enalapril,0.625,1.000,0.769,5,1.000,1.000,41,medication,relevant
207,med_enoximone,0.800,1.000,0.889,4,1.000,1.000,265,medication,relevant
208,med_erythromycin,0.900,0.750,0.818,12,0.750,0.750,2353,medication,relevant
209,med_esketamine,0.880,1.000,0.936,22,1.000,1.000,1803,medication,relevant
210,med_etomidate,0.909,0.909,0.909,11,0.909,0.909,285,medication,relevant
211,med_ezetimibe,1.000,0.667,0.800,3,0.667,0.667,88,medication,relevant
212,med_fentanyl,0.863,0.880,0.871,50,0.880,0.880,11095,medication,relevant
213,med_ferrous_fumarate,1.000,1.000,1.000,1,1.000,1.000,2,medication,relevant
214,med_flecainide,1.000,0.667,0.800,3,0.667,0.667,88,medication,relevant
215,med_flucloxacillin,0.900,0.818,0.857,22,0.818,0.818,1661,medication,relevant
216,med_fluconazole,0.900,1.000,0.947,9,1.000,1.000,83,medication,relevant
217,med_flumazenil,1.000,1.000,1.000,5,1.000,1.000,11,medication,relevant
218,med_sodium_phosphate,0.875,0.467,0.609,15,0.467,0.467,1645,medication,relevant
219,med_furosemide,0.909,0.984,0.945,61,0.984,0.984,8916,medication,relevant
220,med_gabapentin,0.750,1.000,0.857,6,1.000,1.000,86,medication,relevant
221,med_ganciclovir,1.000,1.000,1.000,1,1.000,1.000,4,medication,relevant
222,med_gentamicin,0.900,1.000,0.947,9,1.000,1.000,106,medication,relevant
223,med_gliclazide,1.000,1.000,1.000,4,1.000,1.000,40,medication,relevant
224,med_heparin,0.481,1.000,0.650,26,1.000,1.000,2793,medication,relevant
225,med_hydrochlorothiazide,0.696,1.000,0.821,16,1.000,1.000,1168,medication,relevant
226,med_hydrocortisone,0.867,1.000,0.929,13,1.000,1.000,703,medication,relevant
227,med_immunoglobulins,0.000,0.000,0.000,3,0.000,0.000,8,medication,relevant
228,med_insulin_detemir,1.000,0.286,0.444,7,0.286,0.286,35,medication,relevant
229,med_insulin_glargine,0.727,0.571,0.640,14,0.571,0.571,239,medication,relevant
230,med_ipratropium_bromide,0.909,0.588,0.714,17,0.588,0.588,2290,medication,relevant
231,med_ivabradine,0.000,0.000,0.000,8,0.000,0.000,135,medication,relevant
232,med_labetalol,0.857,1.000,0.923,18,1.000,1.000,467,medication,relevant
233,med_latanoprost,1.000,0.857,0.923,7,0.857,0.857,120,medication,relevant
234,med_letrozole,0.000,0.000,0.000,1,0.000,0.000,20,medication,relevant
235,med_levothyroxine_sodium,0.852,1.000,0.920,52,1.000,1.000,785,medication,relevant
236,med_linezolid,1.000,1.000,1.000,5,1.000,1.000,78,medication,relevant
237,med_lorazepam,1.000,1.000,1.000,19,1.000,1.000,1302,medication,relevant
238,med_magnesium_sulfate,0.957,0.957,0.957,23,0.957,0.957,1708,medication,relevant
239,med_mebeverine,1.000,1.000,1.000,2,1.000,1.000,6,medication,relevant
240,med_meropenem,0.812,0.929,0.867,14,0.929,0.929,1000,medication,relevant
241,med_metformin,0.864,0.950,0.905,20,0.950,0.950,437,medication,relevant
242,med_methadone,1.000,0.800,0.889,5,0.800,0.800,70,medication,relevant
243,med_methylprednisolone,0.955,1.000,0.977,21,1.000,1.000,1252,medication,relevant
244,med_metoclopramide,1.000,1.000,1.000,11,1.000,1.000,1338,medication,relevant
245,med_metoprolol,0.945,0.896,0.920,77,0.896,0.896,7857,medication,relevant
246,med_metronidazole,1.000,1.000,1.000,7,1.000,1.000,304,medication,relevant
247,med_miconazole,1.000,0.875,0.933,8,0.875,0.875,236,medication,relevant
248,med_imidazoles/triazoles_in_combination_with_corticosteroids,1.000,0.500,0.667,2,0.500,0.500,79,medication,relevant
249,med_mirtazapine,0.750,1.000,0.857,6,1.000,1.000,160,medication,relevant
250,med_nicardipine,0.800,0.889,0.842,9,0.889,0.889,365,medication,relevant
251,med_nicotine,0.250,1.000,0.400,5,1.000,1.000,20,medication,relevant
252,med_nifedipine,0.933,1.000,0.966,14,1.000,1.000,671,medication,relevant
253,med_glyceryl_trinitrate,0.773,1.000,0.872,17,1.000,1.000,189,medication,relevant
254,med_olanzapine,1.000,1.000,1.000,21,1.000,1.000,328,medication,relevant
255,med_oxazepam,0.944,1.000,0.971,17,1.000,1.000,787,medication,relevant
256,med_oxybutynin,1.000,1.000,1.000,7,1.000,1.000,33,medication,relevant
257,med_pantoprazole,0.952,1.000,0.976,20,1.000,1.000,4681,medication,relevant
258,med_paracetamol,0.521,0.962,0.676,26,0.962,0.962,17002,medication,relevant
259,med_paroxetine,0.875,1.000,0.933,7,1.000,1.000,118,medication,relevant
260,med_perindopril,0.750,0.923,0.828,13,0.923,0.923,164,medication,relevant
261,med_piperacillin_and_beta-lactamase_inhibitor,1.000,0.786,0.880,14,0.786,0.786,3569,medication,relevant
262,med_polystyrene_sulfonate,0.931,0.643,0.761,42,0.643,0.643,796,medication,relevant
263,med_pravastatin,1.000,1.000,1.000,4,1.000,1.000,63,medication,relevant
264,med_prednisolone,0.927,1.000,0.962,38,1.000,1.000,2160,medication,relevant
265,med_pregabalin,0.765,0.929,0.839,14,0.929,0.929,465,medication,relevant
266,med_quetiapine,0.704,1.000,0.826,19,1.000,1.000,1365,medication,relevant
267,med_remifentanil,0.923,0.750,0.828,16,0.750,0.750,20883,medication,relevant
268,med_rocuronium_bromide,0.889,0.762,0.821,21,0.762,0.762,8265,medication,relevant
269,med_rosuvastatin,1.000,0.974,0.987,39,0.974,0.974,328,medication,relevant
270,med_salbutamol,0.588,0.952,0.727,21,0.952,0.952,1755,medication,relevant
271,med_salbutamol_and_ipratropium_bromide,1.000,0.583,0.737,12,0.583,0.583,7648,medication,relevant
272,med_scopolamine,0.800,1.000,0.889,4,1.000,1.000,49,medication,relevant
273,med_sertraline,1.000,0.750,0.857,8,0.750,0.750,95,medication,relevant
274,med_sevelamer,0.500,1.000,0.667,6,1.000,1.000,307,medication,relevant
275,med_simvastatin,0.867,1.000,0.929,13,1.000,1.000,501,medication,relevant
276,med_spironolactone,1.000,1.000,1.000,13,1.000,1.000,299,medication,relevant
277,med_sucralfate,1.000,1.000,1.000,5,1.000,1.000,882,medication,relevant
278,med_sugammadex,1.000,0.400,0.571,5,0.400,0.400,17,medication,relevant
279,med_temazepam,0.880,1.000,0.936,22,1.000,1.000,879,medication,relevant
280,med_tranexamic_acid,0.750,1.000,0.857,6,1.000,1.000,30,medication,relevant
281,med_valsartan,1.000,0.933,0.966,15,0.933,0.933,210,medication,relevant
282,med_vitamin_b-complex_plain,0.000,0.000,0.000,5,0.000,0.000,119,medication,relevant
283,med_voriconazole,0.750,0.375,0.500,8,0.375,0.375,330,medication,relevant
284,med_xylometazoline,1.000,1.000,1.000,5,1.000,1.000,340,medication,relevant
285,med_zopiclone,0.429,1.000,0.600,3,1.000,1.000,101,medication,relevant
286,med_dobutamine,0.810,1.000,0.895,17,1.000,1.000,911,medication,relevant
287,med_macrogol,0.667,0.333,0.444,12,0.333,0.333,7647,medication,relevant
288,med_erythrocytes,0.000,0.000,0.000,17,0.000,0.000,1345,medication,relevant
289,med_blood_plasma,0.875,0.583,0.700,12,0.583,0.583,44,medication,relevant
290,med_thrombocytes,0.000,0.000,0.000,7,0.000,0.000,27,medication,relevant
291,lda_canula_tracheal,0.160,0.308,0.211,13,0.308,0.308,126,lda,relevant
292,med_atropine,0.750,0.750,0.750,4,0.750,0.750,4,medication,relevant
293,med_adenosine,1.000,1.000,1.000,13,1.000,1.000,36,medication,relevant
294,med_norepinephrine,0.848,0.929,0.886,42,0.929,0.929,64978,medication,relevant
295,med_propofol,0.750,0.947,0.837,38,0.947,0.947,51372,medication,relevant
296,med_amoxicillin,0.793,1.000,0.885,23,1.000,1.000,401,medication,relevant
297,med_amoxicillin_and_beta-lactamase_inhibitor,1.000,0.600,0.750,10,0.600,0.600,354,medication,relevant
298,med_cefotaxime,1.000,1.000,1.000,4,1.000,1.000,57,medication,relevant
299,med_ciprofloxacin,0.724,0.955,0.824,22,0.955,0.955,995,medication,relevant
300,med_nystatin,1.000,1.000,1.000,5,1.000,1.000,180,medication,relevant
301,med_hypromellose,0.000,0.000,0.000,2,0.000,0.000,123,medication,relevant
302,med_antibiotics,0.562,0.300,0.391,30,0.300,0.300,69581,medication,relevant
303,cardiac_output_continuous_unspecified,1.000,0.714,0.833,7,0.714,0.714,78645,hemodynamics,relevant
304,ecg_pvc,0.000,0.000,0.000,2,0.000,0.000,1447803,hemodynamics,relevant
305,peep_total,0.714,0.625,0.667,8,0.625,0.625,625930,respiratory,relevant
306,respiratory_rate_set,0.125,0.031,0.050,32,0.031,0.031,2526628,respiratory,relevant
307,fluid_in_other,0.070,0.065,0.067,108,0.065,0.065,4891,fluid balance,relevant
308,temperature_blood,0.286,0.214,0.245,28,0.214,0.214,38585,infectiology,relevant
