,concept_label,precision,recall,f1,support,accuracy,balanced_accuracy,num_records,concept_label_group,relevance
108,med_acetylcysteine,0.000,0.000,0.000,53,0.000,0.000,2786,medication,relevant
109,med_acetylsalicylic_acid,0.000,0.000,0.000,44,0.000,0.000,3768,medication,relevant
110,med_alfacalcidol,0.000,0.000,0.000,17,0.000,0.000,176,medication,relevant
111,analysis_source_bloodgas_arterial_text,0.000,0.000,0.000,7,0.000,0.000,11081,laboratory value,relevant
112,med_allopurinol,0.000,0.000,0.000,27,0.000,0.000,529,medication,relevant
113,med_amiodarone,0.000,0.000,0.000,46,0.000,0.000,1723,medication,relevant
114,med_amitriptyline,0.000,0.000,0.000,25,0.000,0.000,787,medication,relevant
115,med_amlodipine,0.000,0.000,0.000,42,0.000,0.000,3522,medication,relevant
116,med_ascorbic_acid_(vit_c),0.000,0.000,0.000,34,0.000,0.000,1797,medication,relevant
117,med_atorvastatin,0.000,0.000,0.000,50,0.000,0.000,1267,medication,relevant
118,med_azithromycin,0.000,0.000,0.000,22,0.000,0.000,134,medication,relevant
119,med_beclometasone,0.000,0.000,0.000,15,0.000,0.000,129,medication,relevant
120,med_electrolytes,0.000,0.000,0.000,166,0.000,0.000,74746,medication,relevant
121,med_electrolytes_with_carbohydrates,0.000,0.000,0.000,20,0.000,0.000,15225,medication,relevant
122,med_sodium_bicarbonate,0.000,0.000,0.000,10,0.000,0.000,94,medication,relevant
123,med_captopril,0.000,0.000,0.000,29,0.000,0.000,594,medication,relevant
124,med_ceftazidime,0.000,0.000,0.000,25,0.000,0.000,680,medication,relevant
125,med_ceftriaxone,0.000,0.000,0.000,35,0.000,0.000,4861,medication,relevant
126,med_albumin,0.000,0.000,0.000,25,0.000,0.000,1201,medication,relevant
127,med_cetirizine,0.000,0.000,0.000,8,0.000,0.000,170,medication,relevant
128,med_clopidogrel,0.000,0.000,0.000,31,0.000,0.000,2035,medication,relevant
129,med_codeine,0.000,0.000,0.000,27,0.000,0.000,601,medication,relevant
130,med_colchicine,0.000,0.000,0.000,12,0.000,0.000,363,medication,relevant
131,med_colistin,0.000,0.000,0.000,9,0.000,0.000,357,medication,relevant
132,med_clemastine,0.000,0.000,0.000,31,0.000,0.000,348,medication,relevant
133,med_dalteparin,0.000,0.000,0.000,46,0.000,0.000,17859,medication,relevant
134,med_darbepoetin_alfa,0.000,0.000,0.000,10,0.000,0.000,22,medication,relevant
135,med_dexamethasone,0.000,0.000,0.000,45,0.000,0.000,1892,medication,relevant
136,med_diclofenac,0.000,0.000,0.000,37,0.000,0.000,423,medication,relevant
137,med_digoxin,0.000,0.000,0.000,53,0.000,0.000,1011,medication,relevant
138,med_diltiazem,0.000,0.000,0.000,12,0.000,0.000,140,medication,relevant
139,med_dipyridamole,0.000,0.000,0.000,7,0.000,0.000,36,medication,relevant
140,med_doxazosin,0.000,0.000,0.000,13,0.000,0.000,123,medication,relevant
141,med_doxycycline,0.000,0.000,0.000,19,0.000,0.000,186,medication,relevant
142,med_enalapril,0.000,0.000,0.000,34,0.000,0.000,1249,medication,relevant
143,med_erythromycin,0.000,0.000,0.000,25,0.000,0.000,4677,medication,relevant
144,med_esketamine,0.000,0.000,0.000,37,0.000,0.000,982,medication,relevant
145,med_etomidate,0.000,0.000,0.000,20,0.000,0.000,391,medication,relevant
146,med_ezetimibe,0.000,0.000,0.000,17,0.000,0.000,487,medication,relevant
147,med_fentanyl,0.000,0.000,0.000,89,0.000,0.000,9252,medication,relevant
148,med_ferrous_fumarate,0.000,0.000,0.000,15,0.000,0.000,225,medication,relevant
149,med_flecainide,0.000,0.000,0.000,4,0.000,0.000,92,medication,relevant
150,med_flucloxacillin,0.000,0.000,0.000,38,0.000,0.000,1361,medication,relevant
151,med_fluconazole,0.000,0.000,0.000,26,0.000,0.000,163,medication,relevant
152,med_flumazenil,0.000,0.000,0.000,11,0.000,0.000,32,medication,relevant
153,med_furosemide,0.000,0.000,0.000,98,0.000,0.000,7432,medication,relevant
154,med_gabapentin,0.000,0.000,0.000,18,0.000,0.000,172,medication,relevant
155,med_gliclazide,0.000,0.000,0.000,28,0.000,0.000,694,medication,relevant
156,med_heparin,0.000,0.000,0.000,33,0.000,0.000,1900,medication,relevant
157,med_hydrochlorothiazide,0.000,0.000,0.000,41,0.000,0.000,1956,medication,relevant
158,med_hydrocortisone,0.000,0.000,0.000,28,0.000,0.000,1478,medication,relevant
159,med_immunoglobulins,0.000,0.000,0.000,3,0.000,0.000,8,medication,relevant
160,med_insulin_detemir,0.000,0.000,0.000,9,0.000,0.000,66,medication,relevant
161,med_insulin_glargine,0.000,0.000,0.000,36,0.000,0.000,678,medication,relevant
162,med_ipratropium_bromide,0.000,0.000,0.000,47,0.000,0.000,10226,medication,relevant
163,med_ivabradine,0.000,0.000,0.000,8,0.000,0.000,135,medication,relevant
164,med_labetalol,0.000,0.000,0.000,30,0.000,0.000,408,medication,relevant
165,med_letrozole,0.000,0.000,0.000,1,0.000,0.000,20,medication,relevant
166,med_levothyroxine_sodium,0.000,0.000,0.000,73,0.000,0.000,1414,medication,relevant
167,med_linezolid,0.000,0.000,0.000,6,0.000,0.000,82,medication,relevant
168,med_lorazepam,0.000,0.000,0.000,48,0.000,0.000,3567,medication,relevant
169,med_magnesium_sulfate,0.000,0.000,0.000,33,0.000,0.000,2378,medication,relevant
170,med_mebeverine,0.000,0.000,0.000,7,0.000,0.000,87,medication,relevant
171,med_meropenem,0.000,0.000,0.000,27,0.000,0.000,1371,medication,relevant
172,med_metformin,0.000,0.000,0.000,54,0.000,0.000,3094,medication,relevant
173,med_methadone,0.000,0.000,0.000,7,0.000,0.000,140,medication,relevant
174,med_methylprednisolone,0.000,0.000,0.000,27,0.000,0.000,1328,medication,relevant
175,med_metoclopramide,0.000,0.000,0.000,55,0.000,0.000,5604,medication,relevant
176,med_metoprolol,0.000,0.000,0.000,138,0.000,0.000,14731,medication,relevant
177,med_metronidazole,0.000,0.000,0.000,31,0.000,0.000,1111,medication,relevant
178,med_miconazole,0.000,0.000,0.000,25,0.000,0.000,910,medication,relevant
179,med_imidazoles/triazoles_in_combination_with_corticosteroids,0.000,0.000,0.000,6,0.000,0.000,96,medication,relevant
180,med_mirtazapine,0.000,0.000,0.000,24,0.000,0.000,503,medication,relevant
181,med_nicardipine,0.000,0.000,0.000,9,0.000,0.000,513,medication,relevant
182,med_nicotine,0.000,0.000,0.000,15,0.000,0.000,131,medication,relevant
183,med_nifedipine,0.000,0.000,0.000,31,0.000,0.000,217,medication,relevant
184,med_glyceryl_trinitrate,0.000,0.000,0.000,28,0.000,0.000,440,medication,relevant
185,med_olanzapine,0.000,0.000,0.000,27,0.000,0.000,370,medication,relevant
186,med_oxazepam,0.000,0.000,0.000,39,0.000,0.000,4772,medication,relevant
187,med_oxybutynin,0.000,0.000,0.000,21,0.000,0.000,217,medication,relevant
188,med_pantoprazole,0.000,0.000,0.000,64,0.000,0.000,16558,medication,relevant
189,med_paracetamol,0.000,0.000,0.000,87,0.000,0.000,79999,medication,relevant
190,med_paroxetine,0.000,0.000,0.000,15,0.000,0.000,314,medication,relevant
191,med_perindopril,0.000,0.000,0.000,40,0.000,0.000,639,medication,relevant
192,med_piperacillin_and_beta-lactamase_inhibitor,0.000,0.000,0.000,24,0.000,0.000,6110,medication,relevant
193,med_polystyrene_sulfonate,0.000,0.000,0.000,51,0.000,0.000,970,medication,relevant
194,med_pravastatin,0.000,0.000,0.000,27,0.000,0.000,262,medication,relevant
195,med_prednisolone,0.000,0.000,0.000,90,0.000,0.000,4511,medication,relevant
196,med_pregabalin,0.000,0.000,0.000,29,0.000,0.000,1410,medication,relevant
197,med_quetiapine,0.000,0.000,0.000,36,0.000,0.000,2295,medication,relevant
198,med_rosuvastatin,0.000,0.000,0.000,60,0.000,0.000,900,medication,relevant
199,med_salbutamol,0.000,0.000,0.000,54,0.000,0.000,7663,medication,relevant
200,med_salbutamol_and_ipratropium_bromide,0.000,0.000,0.000,22,0.000,0.000,14446,medication,relevant
201,med_scopolamine,0.000,0.000,0.000,10,0.000,0.000,65,medication,relevant
202,med_sertraline,0.000,0.000,0.000,9,0.000,0.000,117,medication,relevant
203,med_sevelamer,0.000,0.000,0.000,19,0.000,0.000,686,medication,relevant
204,med_simvastatin,0.000,0.000,0.000,46,0.000,0.000,1868,medication,relevant
205,med_spironolactone,0.000,0.000,0.000,35,0.000,0.000,1178,medication,relevant
206,med_sucralfate,0.000,0.000,0.000,7,0.000,0.000,885,medication,relevant
207,med_sugammadex,0.000,0.000,0.000,13,0.000,0.000,40,medication,relevant
208,med_temazepam,0.000,0.000,0.000,51,0.000,0.000,2147,medication,relevant
209,med_tranexamic_acid,0.000,0.000,0.000,18,0.000,0.000,101,medication,relevant
210,med_valsartan,0.000,0.000,0.000,17,0.000,0.000,220,medication,relevant
211,med_vitamin_b-complex_plain,0.000,0.000,0.000,7,0.000,0.000,129,medication,relevant
212,med_xylometazoline,0.000,0.000,0.000,35,0.000,0.000,1017,medication,relevant
213,med_zopiclone,0.000,0.000,0.000,14,0.000,0.000,1139,medication,relevant
214,med_dobutamine,0.000,0.000,0.000,20,0.000,0.000,422,medication,relevant
215,med_macrogol,0.000,0.000,0.000,17,0.000,0.000,7670,medication,relevant
216,med_erythrocytes,0.000,0.000,0.000,19,0.000,0.000,1496,medication,relevant
217,med_blood_plasma,0.000,0.000,0.000,16,0.000,0.000,58,medication,relevant
218,med_thrombocytes,0.000,0.000,0.000,11,0.000,0.000,45,medication,relevant
219,lda_canula_tracheal,0.000,0.000,0.000,69,0.000,0.000,1018,lda,relevant
220,med_atropine,0.000,0.000,0.000,16,0.000,0.000,24,medication,relevant
221,med_adenosine,0.000,0.000,0.000,13,0.000,0.000,36,medication,relevant
222,med_propofol,0.000,0.000,0.000,42,0.000,0.000,22776,medication,relevant
223,med_amoxicillin,0.000,0.000,0.000,51,0.000,0.000,2281,medication,relevant
224,med_amoxicillin_and_beta-lactamase_inhibitor,0.000,0.000,0.000,32,0.000,0.000,1498,medication,relevant
225,med_cefotaxime,0.000,0.000,0.000,13,0.000,0.000,4723,medication,relevant
226,med_ciprofloxacin,0.000,0.000,0.000,55,0.000,0.000,2342,medication,relevant
227,med_nystatin,0.000,0.000,0.000,20,0.000,0.000,1674,medication,relevant
228,med_hypromellose,0.000,0.000,0.000,3,0.000,0.000,126,medication,relevant
229,med_antibiotics,0.000,0.000,0.000,33,0.000,0.000,72378,medication,relevant
230,ecg_pvc,0.000,0.000,0.000,3,0.000,0.000,2593291,hemodynamics,relevant
231,fluid_in_other,0.000,0.000,0.000,144,0.000,0.000,1077,fluid balance,relevant
232,o2_flow_unspecified,0.000,0.000,0.000,242,0.000,0.000,7104,respiratory,relevant
233,thrombocytes_citrate,0.000,0.000,0.000,12,0.000,0.000,136,laboratory value,relevant
234,ammonia_venous,0.000,0.000,0.000,3,0.000,0.000,13,laboratory value,relevant
235,vitamin_b12_unspecified,0.000,0.000,0.000,18,0.000,0.000,103,laboratory value,relevant
236,haptoglobin_unspecified,0.000,0.000,0.000,20,0.000,0.000,126,laboratory value,relevant
237,hit_screening,0.000,0.000,0.000,8,0.000,0.000,11,laboratory value,relevant
238,voriconazol_level,0.000,0.000,0.000,14,0.000,0.000,187,laboratory value,relevant
239,anca_unspecified,0.000,0.000,0.000,12,0.000,0.000,16,laboratory value,relevant
240,sars_cov_2_other,0.000,0.000,0.000,16,0.000,0.000,251,infectiology,relevant
241,heparin_speed_cvvh,0.000,0.000,0.000,8,0.000,0.000,247159,renal replacement therapy,relevant
242,weight_estimated,0.000,0.000,0.000,16,0.000,0.000,359,demographics,relevant
243,nava_edi_trigger,0.000,0.000,0.000,4,0.000,0.000,24902,respiratory,relevant
244,o2_flow_oxygen_mask,0.200,0.024,0.043,41,0.024,0.024,393,respiratory,relevant
245,temperature_rectal,0.000,0.000,0.000,11,0.000,0.000,101,infectiology,relevant
246,plateau_pressure,0.000,0.000,0.000,6,0.000,0.000,140,respiratory,relevant
247,insp_exp_ratio_unspecified,0.000,0.000,0.000,3,0.000,0.000,405584,respiratory,relevant
248,ideal_body_weight,0.000,0.000,0.000,4,0.000,0.000,87,demographics,relevant
249,o2_flow_non_rebreathing_mask,0.000,0.000,0.000,56,0.000,0.000,242,respiratory,relevant
250,intrinsic_peep_measured,0.000,0.000,0.000,9,0.000,0.000,153,respiratory,relevant
251,pacemaker_external,0.000,0.000,0.000,1,0.000,0.000,4,hemodynamics,relevant
252,temperature_peripheral,0.000,0.000,0.000,9,0.000,0.000,2700,infectiology,relevant
253,ph_venous,0.000,0.000,0.000,12,0.000,0.000,450,laboratory value,relevant
254,so2_venous,1.000,0.125,0.222,8,0.125,0.125,259,laboratory value,relevant
255,pupil_diameter_left,0.000,0.000,0.000,17,0.000,0.000,43719,neurology,relevant
256,pupil_diameter_right,0.000,0.000,0.000,20,0.000,0.000,21449,neurology,relevant
257,vent_mode_noninvasive,0.000,0.000,0.000,10,0.000,0.000,1674,respiratory,relevant
258,substitution_anticoagulants_cvvh,0.000,0.000,0.000,11,0.000,0.000,264865,renal replacement therapy,relevant
259,predilution_volume_cvvh,0.000,0.000,0.000,4,0.000,0.000,477573,renal replacement therapy,relevant
260,predilution_flow_cvvh,0.000,0.000,0.000,9,0.000,0.000,414187,renal replacement therapy,relevant
261,blood_flow_cvvh,0.000,0.000,0.000,13,0.000,0.000,401500,renal replacement therapy,relevant
262,discharge_icu_destination,0.000,0.000,0.000,9,0.000,0.000,682,admission information,relevant
263,expiratory_trigger_sensitivity,0.000,0.000,0.000,6,0.000,0.000,203780,respiratory,relevant
264,inspiratory_pressure_above_peep,0.000,0.000,0.000,16,0.000,0.000,1254,respiratory,relevant
265,nice_apacheiv_diagnosis_unspecified,0.067,0.100,0.080,10,0.100,0.100,517,nice data,relevant
266,nice_plan_adm,0.000,0.000,0.000,5,0.000,0.000,991,nice data,relevant
267,nice_chr_renal_insuf,0.000,0.000,0.000,6,0.000,0.000,924,nice data,relevant
268,nice_chron_dialysis,0.000,0.000,0.000,5,0.000,0.000,961,nice data,relevant
269,nice_copd,0.000,0.000,0.000,7,0.000,0.000,1096,nice data,relevant
270,nice_resp_insuf,0.000,0.000,0.000,7,0.000,0.000,1274,nice data,relevant
271,nice_cardio_vasc_insuf,0.000,0.000,0.000,7,0.000,0.000,1265,nice data,relevant
272,nice_cirrhosis,0.000,0.000,0.000,6,0.000,0.000,1010,nice data,relevant
273,nice_neoplasm,0.000,0.000,0.000,6,0.000,0.000,1011,nice data,relevant
274,nice_hem_malign,0.000,0.000,0.000,6,0.000,0.000,1174,nice data,relevant
275,nice_aids,0.000,0.000,0.000,5,0.000,0.000,1105,nice data,relevant
276,nice_imm_insuf,0.000,0.000,0.000,8,0.000,0.000,1183,nice data,relevant
277,nice_cpr,0.000,0.000,0.000,5,0.000,0.000,1085,nice data,relevant
278,nice_burns,0.000,0.000,0.000,4,0.000,0.000,1081,nice data,relevant
279,nice_dysrhytmia,0.000,0.000,0.000,2,0.000,0.000,194,nice data,relevant
280,nice_gastro_bleed,0.000,0.000,0.000,5,0.000,0.000,1172,nice data,relevant
281,nice_cva,0.000,0.000,0.000,4,0.000,0.000,564,nice data,relevant
282,nice_intracran_mass,0.000,0.000,0.000,3,0.000,0.000,505,nice data,relevant
283,nice_mech_ventil_0,0.000,0.000,0.000,5,0.000,0.000,910,nice data,relevant
284,nice_diabetes,0.000,0.000,0.000,9,0.000,0.000,1010,nice data,relevant
285,nice_mi_before_icu,0.000,0.000,0.000,4,0.000,0.000,784,nice data,relevant
286,nice_ima,0.000,0.000,0.000,3,0.000,0.000,770,nice data,relevant
287,nice_aki,0.000,0.000,0.000,8,0.000,0.000,1032,nice data,relevant
288,nice_mech_ventil_24,0.000,0.000,0.000,6,0.000,0.000,1102,nice data,relevant
289,nice_confirm_infection,0.000,0.000,0.000,6,0.000,0.000,1017,nice data,relevant
290,nice_thrombolytic_therapy,0.000,0.000,0.000,2,0.000,0.000,106,nice data,relevant
291,nice_vasdrug,0.000,0.000,0.000,6,0.000,0.000,5064,nice data,relevant
292,nice_apacheii_diagnosis_1,0.000,0.000,0.000,10,0.000,0.000,341,nice data,relevant
293,nice_apacheii_diagnosis_2,0.011,0.111,0.020,9,0.111,0.111,182,nice data,relevant
294,nice_apacheiv_diagnosis_1,0.000,0.000,0.000,16,0.000,0.000,1305,nice data,relevant
295,nice_apacheiv_diagnosis_2,0.167,0.059,0.087,17,0.059,0.059,645,nice data,relevant
296,nice_eye_0,0.000,0.000,0.000,1,0.000,0.000,105,nice data,relevant
297,nice_eye_24,0.000,0.000,0.000,1,0.000,0.000,104,nice data,relevant
298,nice_eye_low,0.000,0.000,0.000,2,0.000,0.000,523,nice data,relevant
299,nice_motor_0,0.000,0.000,0.000,1,0.000,0.000,105,nice data,relevant
300,nice_motor_24,0.000,0.000,0.000,1,0.000,0.000,104,nice data,relevant
301,nice_motor_low,0.000,0.000,0.000,2,0.000,0.000,522,nice data,relevant
302,nice_verbal_0,0.000,0.000,0.000,1,0.000,0.000,105,nice data,relevant
303,nice_verbal_low,0.000,0.000,0.000,2,0.000,0.000,524,nice data,relevant
304,nice_verbal_24,0.000,0.000,0.000,1,0.000,0.000,104,nice data,relevant
305,discharge_icu_reason,0.000,0.000,0.000,5,0.000,0.000,381,admission information,relevant
306,max_pressure,0.000,0.000,0.000,3,0.000,0.000,168268,respiratory,relevant
307,leukocytes_urine,0.000,0.000,0.000,10,0.000,0.000,217,laboratory value,relevant
308,apacheii_score,0.000,0.000,0.000,1,0.000,0.000,100,clinical score,relevant
309,microbiology,0.003,0.001,0.001,976,0.001,0.001,17727,laboratory value,relevant
310,vancomycin_level,0.000,0.000,0.000,13,0.000,0.000,444,laboratory value,relevant
311,ammonia_arterial,0.000,0.000,0.000,2,0.000,0.000,3,laboratory value,relevant
312,transferrin_unspecified,0.000,0.000,0.000,18,0.000,0.000,114,laboratory value,relevant
